t,x,y
9.600000000000000000e+01,4.832075044435329425e-01,4.289362296053231272e-01
9.700000000000000000e+01,4.832075044435329425e-01,4.285623746695834124e-01
9.800000000000000000e+01,4.831140407095979583e-01,4.284377563576702297e-01
9.900000000000000000e+01,4.830205769756630296e-01,4.283131380457569359e-01
1.000000000000000000e+02,4.828336495077932833e-01,4.281885197338437532e-01
1.010000000000000000e+02,4.829271132417282120e-01,4.279392831100172767e-01
1.020000000000000000e+02,4.829271132417282120e-01,4.281885197338437532e-01
1.030000000000000000e+02,4.830205769756630296e-01,4.278146647981040940e-01
1.040000000000000000e+02,4.831140407095979583e-01,4.284377563576702297e-01
1.050000000000000000e+02,4.831140407095979583e-01,4.290608479172363654e-01
1.060000000000000000e+02,4.832075044435329425e-01,4.290608479172363654e-01
1.070000000000000000e+02,4.833009681774678712e-01,4.290608479172363654e-01
1.080000000000000000e+02,4.833944319114027999e-01,4.290608479172363654e-01
1.090000000000000000e+02,4.834878956453376175e-01,4.291854662291494926e-01
1.100000000000000000e+02,4.831140407095979583e-01,4.298085577887156283e-01
1.110000000000000000e+02,4.831140407095979583e-01,4.299331761006288666e-01
1.120000000000000000e+02,4.831140407095979583e-01,4.296839394768024456e-01
1.130000000000000000e+02,4.832075044435329425e-01,4.301824127244553431e-01
1.140000000000000000e+02,4.831140407095979583e-01,4.296839394768024456e-01
1.150000000000000000e+02,4.830205769756630296e-01,4.293100845410627309e-01
1.160000000000000000e+02,4.832075044435329425e-01,4.291854662291494926e-01
1.170000000000000000e+02,4.832075044435329425e-01,4.291854662291494926e-01
1.180000000000000000e+02,4.831140407095979583e-01,4.291854662291494926e-01
1.190000000000000000e+02,4.830205769756630296e-01,4.295593211648892074e-01
1.200000000000000000e+02,4.831140407095979583e-01,4.289362296053231272e-01
1.210000000000000000e+02,4.827401857738582991e-01,4.294347028529760801e-01
1.220000000000000000e+02,4.829271132417282120e-01,4.293100845410627309e-01
1.230000000000000000e+02,4.831140407095979583e-01,4.298085577887156283e-01
1.240000000000000000e+02,4.833009681774678712e-01,4.298085577887156283e-01
1.250000000000000000e+02,4.833944319114027999e-01,4.308055042840214788e-01
1.260000000000000000e+02,4.833944319114027999e-01,4.304316493482817640e-01
1.270000000000000000e+02,4.833944319114027999e-01,4.299331761006288666e-01
1.280000000000000000e+02,4.833009681774678712e-01,4.296839394768024456e-01
1.290000000000000000e+02,4.833009681774678712e-01,4.295593211648892074e-01
1.300000000000000000e+02,4.833944319114027999e-01,4.296839394768024456e-01
1.310000000000000000e+02,4.832075044435329425e-01,4.288116112934098889e-01
1.320000000000000000e+02,4.833944319114027999e-01,4.278146647981040940e-01
1.330000000000000000e+02,4.831140407095979583e-01,4.270669549266246645e-01
1.340000000000000000e+02,4.833009681774678712e-01,4.268177183027982990e-01
1.350000000000000000e+02,4.833009681774678712e-01,4.286869929814966507e-01
1.360000000000000000e+02,4.833009681774678712e-01,4.294347028529760801e-01
1.370000000000000000e+02,4.832075044435329425e-01,4.300577944125421603e-01
1.380000000000000000e+02,4.832075044435329425e-01,4.298085577887156283e-01
1.390000000000000000e+02,4.833009681774678712e-01,4.294347028529760801e-01
1.400000000000000000e+02,4.833944319114027999e-01,4.296839394768024456e-01
1.410000000000000000e+02,4.834878956453376175e-01,4.294347028529760801e-01
1.420000000000000000e+02,4.835813593792726017e-01,4.290608479172363654e-01
1.430000000000000000e+02,4.846094604525567062e-01,4.291854662291494926e-01
1.440000000000000000e+02,4.846094604525567062e-01,4.293100845410627309e-01
1.450000000000000000e+02,4.846094604525567062e-01,4.293100845410627309e-01
1.460000000000000000e+02,4.850767791222312941e-01,4.293100845410627309e-01
1.470000000000000000e+02,4.850767791222312941e-01,4.295593211648892074e-01
1.480000000000000000e+02,4.846094604525567062e-01,4.298085577887156283e-01
1.490000000000000000e+02,4.849833153882963654e-01,4.305562676601950578e-01
1.500000000000000000e+02,4.847963879204265636e-01,4.305562676601950578e-01
1.510000000000000000e+02,4.847963879204265636e-01,4.305562676601950578e-01
1.520000000000000000e+02,4.846094604525567062e-01,4.305562676601950578e-01
1.530000000000000000e+02,4.848898516543614368e-01,4.306808859721082960e-01
1.540000000000000000e+02,4.851702428561662228e-01,4.300577944125421603e-01
1.550000000000000000e+02,4.850767791222312941e-01,4.303070310363685813e-01
1.560000000000000000e+02,4.851702428561662228e-01,4.303070310363685813e-01
1.570000000000000000e+02,4.847963879204265636e-01,4.303070310363685813e-01
1.580000000000000000e+02,4.847963879204265636e-01,4.303070310363685813e-01
1.590000000000000000e+02,4.848898516543614368e-01,4.303070310363685813e-01
1.600000000000000000e+02,4.849833153882963654e-01,4.303070310363685813e-01
1.610000000000000000e+02,4.849833153882963654e-01,4.301824127244553431e-01
1.620000000000000000e+02,4.849833153882963654e-01,4.314285958435875590e-01
1.630000000000000000e+02,4.848898516543614368e-01,4.318024507793272737e-01
1.640000000000000000e+02,4.847963879204265636e-01,4.318024507793272737e-01
1.650000000000000000e+02,4.847029241864916349e-01,4.318024507793272737e-01
1.660000000000000000e+02,4.846094604525567062e-01,4.318024507793272737e-01
1.670000000000000000e+02,4.846094604525567062e-01,4.311793592197611935e-01
1.680000000000000000e+02,4.845159967186217775e-01,4.309301225959347170e-01
1.690000000000000000e+02,4.843290692507519757e-01,4.308055042840214788e-01
1.700000000000000000e+02,4.844225329846868489e-01,4.308055042840214788e-01
1.710000000000000000e+02,4.845159967186217775e-01,4.298085577887156283e-01
1.720000000000000000e+02,4.842356055168170470e-01,4.299331761006288666e-01
1.730000000000000000e+02,4.841421417828821183e-01,4.299331761006288666e-01
1.740000000000000000e+02,4.841421417828821183e-01,4.298085577887156283e-01
1.750000000000000000e+02,4.841421417828821183e-01,4.301824127244553431e-01
1.760000000000000000e+02,4.839552143150122054e-01,4.299331761006288666e-01
1.770000000000000000e+02,4.839552143150122054e-01,4.308055042840214788e-01
1.780000000000000000e+02,4.839552143150122054e-01,4.311793592197611935e-01
1.790000000000000000e+02,4.837682868471424591e-01,4.313039775316744318e-01
1.800000000000000000e+02,4.840486780489471896e-01,4.309301225959347170e-01
1.810000000000000000e+02,4.839552143150122054e-01,4.305562676601950578e-01
1.820000000000000000e+02,4.838617505810773878e-01,4.301824127244553431e-01
1.830000000000000000e+02,4.838617505810773878e-01,4.300577944125421603e-01
1.840000000000000000e+02,4.838617505810773878e-01,4.299331761006288666e-01
1.850000000000000000e+02,4.836748231132075304e-01,4.298085577887156283e-01
1.860000000000000000e+02,4.835813593792726017e-01,4.304316493482817640e-01
1.870000000000000000e+02,4.840486780489471896e-01,4.301824127244553431e-01
1.880000000000000000e+02,4.840486780489471896e-01,4.303070310363685813e-01
1.890000000000000000e+02,4.840486780489471896e-01,4.303070310363685813e-01
1.900000000000000000e+02,4.843290692507519757e-01,4.305562676601950578e-01
1.910000000000000000e+02,4.844225329846868489e-01,4.300577944125421603e-01
1.920000000000000000e+02,4.844225329846868489e-01,4.295593211648892074e-01
1.930000000000000000e+02,4.840486780489471896e-01,4.295593211648892074e-01
1.940000000000000000e+02,4.845159967186217775e-01,4.311793592197611935e-01
1.950000000000000000e+02,4.843290692507519757e-01,4.305562676601950578e-01
1.960000000000000000e+02,4.841421417828821183e-01,4.305562676601950578e-01
1.970000000000000000e+02,4.842356055168170470e-01,4.304316493482817640e-01
1.980000000000000000e+02,4.842356055168170470e-01,4.296839394768024456e-01
1.990000000000000000e+02,4.842356055168170470e-01,4.298085577887156283e-01
2.000000000000000000e+02,4.843290692507519757e-01,4.291854662291494926e-01
2.010000000000000000e+02,4.842356055168170470e-01,4.296839394768024456e-01
2.020000000000000000e+02,4.842356055168170470e-01,4.301824127244553431e-01
2.030000000000000000e+02,4.845159967186217775e-01,4.301824127244553431e-01
2.040000000000000000e+02,4.845159967186217775e-01,4.299331761006288666e-01
2.050000000000000000e+02,4.845159967186217775e-01,4.301824127244553431e-01
2.060000000000000000e+02,4.847029241864916349e-01,4.300577944125421603e-01
2.070000000000000000e+02,4.845159967186217775e-01,4.311793592197611935e-01
2.080000000000000000e+02,4.845159967186217775e-01,4.316778324674140355e-01
2.090000000000000000e+02,4.845159967186217775e-01,4.319270690912405120e-01
2.100000000000000000e+02,4.847029241864916349e-01,4.320516874031536947e-01
2.110000000000000000e+02,4.842356055168170470e-01,4.319270690912405120e-01
2.120000000000000000e+02,4.838617505810773878e-01,4.318024507793272737e-01
2.130000000000000000e+02,4.830205769756630296e-01,4.315532141555007972e-01
2.140000000000000000e+02,4.786277814807218811e-01,4.316778324674140355e-01
2.150000000000000000e+02,4.762911881323488861e-01,4.304316493482817640e-01
2.160000000000000000e+02,4.727395662428219847e-01,4.293100845410627309e-01
2.170000000000000000e+02,4.665709598031172467e-01,4.273161915504511410e-01
2.180000000000000000e+02,4.602154258955427624e-01,4.253222985598395511e-01
2.190000000000000000e+02,4.541402831897730086e-01,4.203375660833105765e-01
2.200000000000000000e+02,4.465697207410445624e-01,4.141066504876492194e-01
2.210000000000000000e+02,4.411488241728191984e-01,4.134835589280831392e-01
2.220000000000000000e+02,4.339521166598304669e-01,4.061310785252027489e-01
2.230000000000000000e+02,4.263815542111019652e-01,4.038879489107647380e-01
2.240000000000000000e+02,4.197456291017226948e-01,3.936692473338801457e-01
2.250000000000000000e+02,4.141378050656275844e-01,3.893076064169172512e-01
2.260000000000000000e+02,4.074084162223133299e-01,3.834505457569956643e-01
2.270000000000000000e+02,4.016136647183483621e-01,3.758488287302889641e-01
2.280000000000000000e+02,3.929215374624008272e-01,3.728579892443714683e-01
2.290000000000000000e+02,3.865660035548263429e-01,3.677486384559292554e-01
2.300000000000000000e+02,3.810516432526661057e-01,3.666270736487102222e-01
2.310000000000000000e+02,3.709575599876948071e-01,3.596484481815696022e-01
2.320000000000000000e+02,3.631066063371615749e-01,3.554114255765198904e-01
2.330000000000000000e+02,3.519844219989062273e-01,3.499282198523379628e-01
2.340000000000000000e+02,3.475916265039649677e-01,3.493051282927718826e-01
2.350000000000000000e+02,3.381517893765381144e-01,3.417034112660650713e-01
2.360000000000000000e+02,3.293661983866557064e-01,3.413295563303253566e-01
2.370000000000000000e+02,3.207675348646431002e-01,3.357217322942302462e-01
2.380000000000000000e+02,3.088041769209734499e-01,3.347247857989244513e-01
2.390000000000000000e+02,3.017009331419195917e-01,3.334786026797921799e-01
2.400000000000000000e+02,2.904852850697292599e-01,3.314847096891805345e-01
2.410000000000000000e+02,2.822604764834563684e-01,3.286184885151763324e-01
2.420000000000000000e+02,2.719794657506152680e-01,3.284938702032631497e-01
2.430000000000000000e+02,2.630069472928629470e-01,3.282446335794366177e-01
2.440000000000000000e+02,2.559037035138091443e-01,3.262507405888250833e-01
2.450000000000000000e+02,2.494547058722996480e-01,3.242568475982134379e-01
2.460000000000000000e+02,2.405756511484823390e-01,3.161566573238537292e-01
2.470000000000000000e+02,2.316965964246650023e-01,3.152843291404611725e-01
2.480000000000000000e+02,2.285188294708777601e-01,3.117950164068908347e-01
2.490000000000000000e+02,2.215090494257588027e-01,3.088041769209734499e-01
2.500000000000000000e+02,2.158077616557287359e-01,3.056887191231428269e-01
2.510000000000000000e+02,2.083306629409351907e-01,3.014516965180931707e-01
2.520000000000000000e+02,2.030966938405797118e-01,2.995824218393947636e-01
2.530000000000000000e+02,1.977692610062892764e-01,2.944730710509524951e-01
2.540000000000000000e+02,1.929091468416734845e-01,2.921053231246011905e-01
2.550000000000000000e+02,1.878621052091878352e-01,2.919807048126880078e-01
2.560000000000000000e+02,1.818804262373530101e-01,2.904852850697292599e-01
2.570000000000000000e+02,1.783288043478260809e-01,2.891144836386838057e-01
2.580000000000000000e+02,1.701974594954880904e-01,2.856251709051134680e-01
2.590000000000000000e+02,1.661785189362865733e-01,2.817620032358034710e-01
2.600000000000000000e+02,1.598229850287120613e-01,2.777742172545802357e-01
2.610000000000000000e+02,1.544955521944216537e-01,2.737864312733570005e-01
2.620000000000000000e+02,1.514112489745693124e-01,2.696740269802205825e-01
2.630000000000000000e+02,1.491681193601312461e-01,2.683032255491751283e-01
2.640000000000000000e+02,1.469249897456931797e-01,2.653123860632576325e-01
2.650000000000000000e+02,1.448687875991249430e-01,2.638169663202989401e-01
2.660000000000000000e+02,1.440276139937106681e-01,2.630692564488195662e-01
2.670000000000000000e+02,1.438406865258408385e-01,2.623215465773402477e-01
2.680000000000000000e+02,1.454295700027344596e-01,2.580845239722905915e-01
2.690000000000000000e+02,1.468315260117582510e-01,2.578352873484641150e-01
2.700000000000000000e+02,1.505700753691550375e-01,2.578352873484641150e-01
2.710000000000000000e+02,1.556171170016406868e-01,2.579599056603773533e-01
2.720000000000000000e+02,1.594491300929723743e-01,2.580845239722905915e-01
2.730000000000000000e+02,1.606641586341263361e-01,2.582091422842037742e-01
2.740000000000000000e+02,1.646830991933278532e-01,2.585829972199434335e-01
2.750000000000000000e+02,1.667393013398960899e-01,2.588322338437699099e-01
2.760000000000000000e+02,1.680477936149849527e-01,2.589568521556831482e-01
2.770000000000000000e+02,1.680477936149849527e-01,2.590814704675963864e-01
2.780000000000000000e+02,1.674870112113754361e-01,2.590814704675963864e-01
2.790000000000000000e+02,1.667393013398960899e-01,2.649385311275179733e-01
2.800000000000000000e+02,1.666458376059611612e-01,2.649385311275179733e-01
2.810000000000000000e+02,1.665523738720262326e-01,2.649385311275179733e-01
2.820000000000000000e+02,1.621595783770850285e-01,2.646892945036915523e-01
2.830000000000000000e+02,1.606641586341263361e-01,2.649385311275179733e-01
2.840000000000000000e+02,1.589818114232977586e-01,2.651877677513444498e-01
2.850000000000000000e+02,1.572994642124692366e-01,2.648139128156047906e-01
2.860000000000000000e+02,1.525328137817883178e-01,2.641908212560385993e-01
2.870000000000000000e+02,1.510373940388296254e-01,2.641908212560385993e-01
2.880000000000000000e+02,1.508504665709597958e-01,2.641908212560385993e-01
2.890000000000000000e+02,1.507570028370248949e-01,2.640662029441254166e-01
2.900000000000000000e+02,1.496354380298058340e-01,2.640662029441254166e-01
2.910000000000000000e+02,1.496354380298058340e-01,2.628200198249931452e-01
2.920000000000000000e+02,1.495419742958709330e-01,2.613246000820344528e-01
2.930000000000000000e+02,1.496354380298058340e-01,2.613246000820344528e-01
2.940000000000000000e+02,1.494485105619360044e-01,2.616984550177741120e-01
2.950000000000000000e+02,1.493550468280011034e-01,2.610753634582079763e-01
2.960000000000000000e+02,1.493550468280011034e-01,2.605768902105550788e-01
2.970000000000000000e+02,1.496354380298058340e-01,2.603276535867286579e-01
2.980000000000000000e+02,1.496354380298058340e-01,2.602030352748154196e-01
2.990000000000000000e+02,1.496354380298058340e-01,2.603276535867286579e-01
3.000000000000000000e+02,1.495419742958709330e-01,2.600784169629021814e-01
3.010000000000000000e+02,1.494485105619360044e-01,2.598291803390757049e-01
3.020000000000000000e+02,1.494485105619360044e-01,2.598291803390757049e-01
3.030000000000000000e+02,1.493550468280011034e-01,2.600784169629021814e-01
3.040000000000000000e+02,1.492615830940661470e-01,2.592060887795096247e-01
3.050000000000000000e+02,1.494485105619360044e-01,2.594553254033360457e-01
3.060000000000000000e+02,1.494485105619360044e-01,2.598291803390757049e-01
3.070000000000000000e+02,1.494485105619360044e-01,2.602030352748154196e-01
3.080000000000000000e+02,1.494485105619360044e-01,2.605768902105550788e-01
3.090000000000000000e+02,1.496354380298058340e-01,2.608261268343815553e-01
3.100000000000000000e+02,1.494485105619360044e-01,2.605768902105550788e-01
3.110000000000000000e+02,1.493550468280011034e-01,2.604522718986418406e-01
3.120000000000000000e+02,1.494485105619360044e-01,2.602030352748154196e-01
3.130000000000000000e+02,1.494485105619360044e-01,2.604522718986418406e-01
3.140000000000000000e+02,1.495419742958709330e-01,2.607015085224682616e-01
3.150000000000000000e+02,1.494485105619360044e-01,2.602030352748154196e-01
3.160000000000000000e+02,1.494485105619360044e-01,2.608261268343815553e-01
3.170000000000000000e+02,1.497289017637407627e-01,2.614492183939476910e-01
3.180000000000000000e+02,1.497289017637407627e-01,2.614492183939476910e-01
3.190000000000000000e+02,1.498223654976756913e-01,2.614492183939476910e-01
3.200000000000000000e+02,1.499158292316105923e-01,2.614492183939476910e-01
3.210000000000000000e+02,1.498223654976756913e-01,2.605768902105550788e-01
3.220000000000000000e+02,1.496354380298058340e-01,2.602030352748154196e-01
3.230000000000000000e+02,1.499158292316105923e-01,2.604522718986418406e-01
3.240000000000000000e+02,1.501027566994804219e-01,2.605768902105550788e-01
3.250000000000000000e+02,1.501962204334153506e-01,2.609507451462947381e-01
3.260000000000000000e+02,1.502896841673502792e-01,2.608261268343815553e-01
3.270000000000000000e+02,1.497289017637407627e-01,2.605768902105550788e-01
3.280000000000000000e+02,1.491681193601312461e-01,2.607015085224682616e-01
3.290000000000000000e+02,1.486073369565217295e-01,2.604522718986418406e-01
3.300000000000000000e+02,1.480465545529122129e-01,2.602030352748154196e-01
3.310000000000000000e+02,1.478596270850423555e-01,2.604522718986418406e-01
3.320000000000000000e+02,1.477661633511074546e-01,2.603276535867286579e-01
3.330000000000000000e+02,1.476726996171725259e-01,2.602030352748154196e-01
3.340000000000000000e+02,1.476726996171725259e-01,2.603276535867286579e-01
3.350000000000000000e+02,1.480465545529122129e-01,2.603276535867286579e-01
3.360000000000000000e+02,1.479530908189773120e-01,2.603276535867286579e-01
3.370000000000000000e+02,1.481400182868471416e-01,2.603276535867286579e-01
3.380000000000000000e+02,1.476726996171725259e-01,2.610753634582079763e-01
3.390000000000000000e+02,1.472988446814328667e-01,2.610753634582079763e-01
3.400000000000000000e+02,1.471119172135630371e-01,2.611999817701212145e-01
3.410000000000000000e+02,1.469249897456931797e-01,2.610753634582079763e-01
3.420000000000000000e+02,1.474857721493026963e-01,2.621969282654270095e-01
3.430000000000000000e+02,1.475792358832376250e-01,2.616984550177741120e-01
3.440000000000000000e+02,1.475792358832376250e-01,2.611999817701212145e-01
3.450000000000000000e+02,1.478596270850423555e-01,2.603276535867286579e-01
3.460000000000000000e+02,1.476726996171725259e-01,2.599537986509889431e-01
3.470000000000000000e+02,1.474857721493026963e-01,2.594553254033360457e-01
3.480000000000000000e+02,1.478596270850423555e-01,2.600784169629021814e-01
3.490000000000000000e+02,1.477661633511074546e-01,2.599537986509889431e-01
3.500000000000000000e+02,1.475792358832376250e-01,2.597045620271625221e-01
3.510000000000000000e+02,1.473923084153677676e-01,2.597045620271625221e-01
3.520000000000000000e+02,1.472988446814328667e-01,2.598291803390757049e-01
3.530000000000000000e+02,1.472988446814328667e-01,2.600784169629021814e-01
3.540000000000000000e+02,1.472988446814328667e-01,2.605768902105550788e-01
3.550000000000000000e+02,1.472053809474979380e-01,2.620723099535137712e-01
3.560000000000000000e+02,1.472988446814328667e-01,2.615738367058609293e-01
3.570000000000000000e+02,1.472988446814328667e-01,2.610753634582079763e-01
3.580000000000000000e+02,1.464576710760185640e-01,2.594553254033360457e-01
3.590000000000000000e+02,1.456164974706043169e-01,2.585829972199434335e-01
3.600000000000000000e+02,1.440276139937106681e-01,2.577106690365508768e-01
3.610000000000000000e+02,1.388871086272901179e-01,2.568383408531583201e-01
3.620000000000000000e+02,1.366439790128520515e-01,2.562152492935921844e-01
3.630000000000000000e+02,1.294472714998632645e-01,2.538475013672408798e-01
3.640000000000000000e+02,1.249610122709871318e-01,2.516043717528028689e-01
3.650000000000000000e+02,1.186989420973475484e-01,2.440026547260960577e-01
3.660000000000000000e+02,1.094460324377905247e-01,2.387686856257405787e-01
3.670000000000000000e+02,1.072963665572873870e-01,2.321639150943396179e-01
3.680000000000000000e+02,1.002865865121684297e-01,2.276776558654634852e-01
3.690000000000000000e+02,9.701535582444625883e-02,2.229421600127609038e-01
3.700000000000000000e+02,9.234216912770029650e-02,2.194528472791905660e-01
3.710000000000000000e+02,9.150099552228602162e-02,2.163373894813599430e-01
3.720000000000000000e+02,9.150099552228602162e-02,2.140942598669218766e-01
3.730000000000000000e+02,9.150099552228602162e-02,2.139696415550086384e-01
3.740000000000000000e+02,9.159445925622093643e-02,2.139696415550086384e-01
3.750000000000000000e+02,9.346373393491932968e-02,2.142188781788351148e-01
3.760000000000000000e+02,9.365066140278917317e-02,2.148419697384012228e-01
3.770000000000000000e+02,9.383758887065900278e-02,2.153404429860541480e-01
3.780000000000000000e+02,9.851077556740497898e-02,2.180820458481450841e-01
3.790000000000000000e+02,1.009408326497128749e-01,2.193282289672773555e-01
3.800000000000000000e+02,1.025297161266065099e-01,2.213221219578889454e-01
3.810000000000000000e+02,1.032774259980858561e-01,2.244375797557196239e-01
3.820000000000000000e+02,1.034643534659556996e-01,2.248114346914592832e-01
3.830000000000000000e+02,1.043055270713699606e-01,2.259329994986783163e-01
3.840000000000000000e+02,1.043055270713699606e-01,2.270545643058973218e-01
3.850000000000000000e+02,1.041185996035001310e-01,2.275530375535502470e-01
3.860000000000000000e+02,1.042120633374350458e-01,2.276776558654634852e-01
3.870000000000000000e+02,1.042120633374350458e-01,2.274284192416370365e-01
