t,x,y
5.700000000000000000e+01,4.614304544366967242e-01,4.855129432139276280e-01
5.800000000000000000e+01,4.613369907027617955e-01,4.862606530854069464e-01
5.900000000000000000e+01,4.618977731063713121e-01,4.857621798377540490e-01
6.000000000000000000e+01,4.614304544366967242e-01,4.855129432139276280e-01
6.100000000000000000e+01,4.617108456385014548e-01,4.855129432139276280e-01
6.200000000000000000e+01,4.619912368403062408e-01,4.857621798377540490e-01
6.300000000000000000e+01,4.624585555099808287e-01,4.860114164615805254e-01
6.400000000000000000e+01,4.628324104457204879e-01,4.861360347734937637e-01
6.500000000000000000e+01,4.627389467117856148e-01,4.862606530854069464e-01
6.600000000000000000e+01,4.628324104457204879e-01,4.863852713973201847e-01
6.700000000000000000e+01,4.623650917760459000e-01,4.853883249020143342e-01
6.800000000000000000e+01,4.618977731063713121e-01,4.856375615258408107e-01
6.900000000000000000e+01,4.620847005742411140e-01,4.860114164615805254e-01
7.000000000000000000e+01,4.619912368403062408e-01,4.862606530854069464e-01
7.100000000000000000e+01,4.620847005742411140e-01,4.857621798377540490e-01
7.200000000000000000e+01,4.621781643081760427e-01,4.853883249020143342e-01
7.300000000000000000e+01,4.622716280421110269e-01,4.848898516543615478e-01
7.400000000000000000e+01,4.622716280421110269e-01,4.846406150305349603e-01
7.500000000000000000e+01,4.623650917760459000e-01,4.843913784067085948e-01
7.600000000000000000e+01,4.622716280421110269e-01,4.847652333424481985e-01
7.700000000000000000e+01,4.625520192439157019e-01,4.851390882781879133e-01
7.800000000000000000e+01,4.627389467117856148e-01,4.856375615258408107e-01
7.900000000000000000e+01,4.629258741796554166e-01,4.861360347734937637e-01
8.000000000000000000e+01,4.627389467117856148e-01,4.860114164615805254e-01
8.100000000000000000e+01,4.625520192439157019e-01,4.858867981496672317e-01
8.200000000000000000e+01,4.624585555099808287e-01,4.860114164615805254e-01
8.300000000000000000e+01,4.625520192439157019e-01,4.861360347734937637e-01
8.400000000000000000e+01,4.622716280421110269e-01,4.862606530854069464e-01
8.500000000000000000e+01,4.625520192439157019e-01,4.862606530854069464e-01
8.600000000000000000e+01,4.625520192439157019e-01,4.862606530854069464e-01
8.700000000000000000e+01,4.627389467117856148e-01,4.863852713973201847e-01
8.800000000000000000e+01,4.629258741796554166e-01,4.865098897092334229e-01
8.900000000000000000e+01,4.630193379135903453e-01,4.865098897092334229e-01
9.000000000000000000e+01,4.631128016475252740e-01,4.868837446449730266e-01
9.100000000000000000e+01,4.632062653814602027e-01,4.872575995807127414e-01
9.200000000000000000e+01,4.632062653814602027e-01,4.873822178926259796e-01
9.300000000000000000e+01,4.632062653814602027e-01,4.873822178926259796e-01
9.400000000000000000e+01,4.632062653814602027e-01,4.873822178926259796e-01
9.500000000000000000e+01,4.632062653814602027e-01,4.872575995807127414e-01
9.600000000000000000e+01,4.632062653814602027e-01,4.871329812687995031e-01
9.700000000000000000e+01,4.632062653814602027e-01,4.870083629568862649e-01
9.800000000000000000e+01,4.630193379135903453e-01,4.868837446449730266e-01
9.900000000000000000e+01,4.627389467117856148e-01,4.866345080211466612e-01
1.000000000000000000e+02,4.624585555099808287e-01,4.863852713973201847e-01
1.010000000000000000e+02,4.622716280421110269e-01,4.872575995807127414e-01
1.020000000000000000e+02,4.618043093724364390e-01,4.871329812687995031e-01
1.030000000000000000e+02,4.618977731063713121e-01,4.873822178926259796e-01
1.040000000000000000e+02,4.618977731063713121e-01,4.876314545164524561e-01
1.050000000000000000e+02,4.619912368403062408e-01,4.876314545164524561e-01
1.060000000000000000e+02,4.618977731063713121e-01,4.876314545164524561e-01
1.070000000000000000e+02,4.618977731063713121e-01,4.868837446449730266e-01
1.080000000000000000e+02,4.618977731063713121e-01,4.868837446449730266e-01
1.090000000000000000e+02,4.618977731063713121e-01,4.873822178926259796e-01
1.100000000000000000e+02,4.618043093724364390e-01,4.878806911402788771e-01
1.110000000000000000e+02,4.619912368403062408e-01,4.878806911402788771e-01
1.120000000000000000e+02,4.621781643081760427e-01,4.878806911402788771e-01
1.130000000000000000e+02,4.623650917760459000e-01,4.877560728283656388e-01
1.140000000000000000e+02,4.624585555099808287e-01,4.876314545164524561e-01
1.150000000000000000e+02,4.624585555099808287e-01,4.876314545164524561e-01
1.160000000000000000e+02,4.624585555099808287e-01,4.876314545164524561e-01
1.170000000000000000e+02,4.623650917760459000e-01,4.876314545164524561e-01
1.180000000000000000e+02,4.622716280421110269e-01,4.880053094521921153e-01
1.190000000000000000e+02,4.622716280421110269e-01,4.880053094521921153e-01
1.200000000000000000e+02,4.622716280421110269e-01,4.880053094521921153e-01
1.210000000000000000e+02,4.620847005742411140e-01,4.876314545164524561e-01
1.220000000000000000e+02,4.620847005742411140e-01,4.880053094521921153e-01
1.230000000000000000e+02,4.621781643081760427e-01,4.875068362045391623e-01
1.240000000000000000e+02,4.620847005742411140e-01,4.880053094521921153e-01
1.250000000000000000e+02,4.621781643081760427e-01,4.872575995807127414e-01
1.260000000000000000e+02,4.621781643081760427e-01,4.876314545164524561e-01
1.270000000000000000e+02,4.622716280421110269e-01,4.878806911402788771e-01
1.280000000000000000e+02,4.622716280421110269e-01,4.878806911402788771e-01
1.290000000000000000e+02,4.623650917760459000e-01,4.878806911402788771e-01
1.300000000000000000e+02,4.621781643081760427e-01,4.890022559474978547e-01
1.310000000000000000e+02,4.621781643081760427e-01,4.892514925713244422e-01
1.320000000000000000e+02,4.619912368403062408e-01,4.890022559474978547e-01
1.330000000000000000e+02,4.621781643081760427e-01,4.887530193236714893e-01
1.340000000000000000e+02,4.623650917760459000e-01,4.867591263330598994e-01
1.350000000000000000e+02,4.626454829778506861e-01,4.866345080211466612e-01
1.360000000000000000e+02,4.625520192439157019e-01,4.866345080211466612e-01
1.370000000000000000e+02,4.625520192439157019e-01,4.862606530854069464e-01
1.380000000000000000e+02,4.625520192439157019e-01,4.858867981496672317e-01
1.390000000000000000e+02,4.626454829778506861e-01,4.851390882781879133e-01
1.400000000000000000e+02,4.627389467117856148e-01,4.855129432139276280e-01
1.410000000000000000e+02,4.626454829778506861e-01,4.857621798377540490e-01
1.420000000000000000e+02,4.625520192439157019e-01,4.857621798377540490e-01
1.430000000000000000e+02,4.625520192439157019e-01,4.866345080211466612e-01
1.440000000000000000e+02,4.624585555099808287e-01,4.876314545164524561e-01
1.450000000000000000e+02,4.627389467117856148e-01,4.867591263330598994e-01
1.460000000000000000e+02,4.626454829778506861e-01,4.871329812687995031e-01
1.470000000000000000e+02,4.626454829778506861e-01,4.875068362045391623e-01
1.480000000000000000e+02,4.629258741796554166e-01,4.875068362045391623e-01
1.490000000000000000e+02,4.632062653814602027e-01,4.875068362045391623e-01
1.500000000000000000e+02,4.629258741796554166e-01,4.871329812687995031e-01
1.510000000000000000e+02,4.626454829778506861e-01,4.871329812687995031e-01
1.520000000000000000e+02,4.622716280421110269e-01,4.870083629568862649e-01
1.530000000000000000e+02,4.624585555099808287e-01,4.870083629568862649e-01
1.540000000000000000e+02,4.626454829778506861e-01,4.871329812687995031e-01
1.550000000000000000e+02,4.626454829778506861e-01,4.863852713973201847e-01
1.560000000000000000e+02,4.626454829778506861e-01,4.867591263330598994e-01
1.570000000000000000e+02,4.630193379135903453e-01,4.870083629568862649e-01
1.580000000000000000e+02,4.630193379135903453e-01,4.867591263330598994e-01
1.590000000000000000e+02,4.630193379135903453e-01,4.867591263330598994e-01
1.600000000000000000e+02,4.626454829778506861e-01,4.867591263330598994e-01
1.610000000000000000e+02,4.627389467117856148e-01,4.863852713973201847e-01
1.620000000000000000e+02,4.627389467117856148e-01,4.870083629568862649e-01
1.630000000000000000e+02,4.627389467117856148e-01,4.871329812687995031e-01
1.640000000000000000e+02,4.629258741796554166e-01,4.871329812687995031e-01
1.650000000000000000e+02,4.629258741796554166e-01,4.871329812687995031e-01
1.660000000000000000e+02,4.629258741796554166e-01,4.872575995807127414e-01
1.670000000000000000e+02,4.629258741796554166e-01,4.867591263330598994e-01
1.680000000000000000e+02,4.629258741796554166e-01,4.871329812687995031e-01
1.690000000000000000e+02,4.629258741796554166e-01,4.875068362045391623e-01
1.700000000000000000e+02,4.629258741796554166e-01,4.875068362045391623e-01
1.710000000000000000e+02,4.632062653814602027e-01,4.875068362045391623e-01
1.720000000000000000e+02,4.634866565832649332e-01,4.862606530854069464e-01
1.730000000000000000e+02,4.629258741796554166e-01,4.860114164615805254e-01
1.740000000000000000e+02,4.628324104457204879e-01,4.866345080211466612e-01
1.750000000000000000e+02,4.628324104457204879e-01,4.865098897092334229e-01
1.760000000000000000e+02,4.629258741796554166e-01,4.865098897092334229e-01
1.770000000000000000e+02,4.634866565832649332e-01,4.857621798377540490e-01
1.780000000000000000e+02,4.630193379135903453e-01,4.861360347734937637e-01
1.790000000000000000e+02,4.624585555099808287e-01,4.863852713973201847e-01
1.800000000000000000e+02,4.622716280421110269e-01,4.866345080211466612e-01
1.810000000000000000e+02,4.624585555099808287e-01,4.867591263330598994e-01
1.820000000000000000e+02,4.625520192439157019e-01,4.868837446449730266e-01
1.830000000000000000e+02,4.627389467117856148e-01,4.868837446449730266e-01
1.840000000000000000e+02,4.629258741796554166e-01,4.871329812687995031e-01
1.850000000000000000e+02,4.628324104457204879e-01,4.870083629568862649e-01
1.860000000000000000e+02,4.629258741796554166e-01,4.873822178926259796e-01
1.870000000000000000e+02,4.626454829778506861e-01,4.863852713973201847e-01
1.880000000000000000e+02,4.626454829778506861e-01,4.862606530854069464e-01
1.890000000000000000e+02,4.626454829778506861e-01,4.861360347734937637e-01
1.900000000000000000e+02,4.625520192439157019e-01,4.865098897092334229e-01
1.910000000000000000e+02,4.626454829778506861e-01,4.865098897092334229e-01
1.920000000000000000e+02,4.627389467117856148e-01,4.866345080211466612e-01
1.930000000000000000e+02,4.626454829778506861e-01,4.865098897092334229e-01
1.940000000000000000e+02,4.625520192439157019e-01,4.865098897092334229e-01
1.950000000000000000e+02,4.623650917760459000e-01,4.865098897092334229e-01
1.960000000000000000e+02,4.621781643081760427e-01,4.865098897092334229e-01
1.970000000000000000e+02,4.620847005742411140e-01,4.865098897092334229e-01
1.980000000000000000e+02,4.621781643081760427e-01,4.866345080211466612e-01
1.990000000000000000e+02,4.620847005742411140e-01,4.863852713973201847e-01
2.000000000000000000e+02,4.621781643081760427e-01,4.865098897092334229e-01
2.010000000000000000e+02,4.620847005742411140e-01,4.867591263330598994e-01
2.020000000000000000e+02,4.623650917760459000e-01,4.863852713973201847e-01
2.030000000000000000e+02,4.619912368403062408e-01,4.866345080211466612e-01
2.040000000000000000e+02,4.622716280421110269e-01,4.863852713973201847e-01
2.050000000000000000e+02,4.623650917760459000e-01,4.862606530854069464e-01
2.060000000000000000e+02,4.623650917760459000e-01,4.861360347734937637e-01
2.070000000000000000e+02,4.623650917760459000e-01,4.861360347734937637e-01
2.080000000000000000e+02,4.624585555099808287e-01,4.852637065901010960e-01
2.090000000000000000e+02,4.626454829778506861e-01,4.843913784067085948e-01
2.100000000000000000e+02,4.626454829778506861e-01,4.851390882781879133e-01
2.110000000000000000e+02,4.623650917760459000e-01,4.853883249020143342e-01
2.120000000000000000e+02,4.628324104457204879e-01,4.857621798377540490e-01
2.130000000000000000e+02,4.628324104457204879e-01,4.862606530854069464e-01
2.140000000000000000e+02,4.628324104457204879e-01,4.863852713973201847e-01
2.150000000000000000e+02,4.625520192439157019e-01,4.862606530854069464e-01
2.160000000000000000e+02,4.624585555099808287e-01,4.861360347734937637e-01
2.170000000000000000e+02,4.624585555099808287e-01,4.865098897092334229e-01
2.180000000000000000e+02,4.625520192439157019e-01,4.856375615258408107e-01
2.190000000000000000e+02,4.625520192439157019e-01,4.847652333424481985e-01
2.200000000000000000e+02,4.625520192439157019e-01,4.846406150305349603e-01
2.210000000000000000e+02,4.625520192439157019e-01,4.847652333424481985e-01
2.220000000000000000e+02,4.625520192439157019e-01,4.846406150305349603e-01
2.230000000000000000e+02,4.625520192439157019e-01,4.847652333424481985e-01
2.240000000000000000e+02,4.623650917760459000e-01,4.847652333424481985e-01
2.250000000000000000e+02,4.621781643081760427e-01,4.848898516543615478e-01
2.260000000000000000e+02,4.622716280421110269e-01,4.845159967186218331e-01
2.270000000000000000e+02,4.623650917760459000e-01,4.841421417828821183e-01
2.280000000000000000e+02,4.623650917760459000e-01,4.837682868471424036e-01
2.290000000000000000e+02,4.623650917760459000e-01,4.835190502233159826e-01
2.300000000000000000e+02,4.623650917760459000e-01,4.833944319114027444e-01
2.310000000000000000e+02,4.623650917760459000e-01,4.833944319114027444e-01
2.320000000000000000e+02,4.623650917760459000e-01,4.831451952875762679e-01
2.330000000000000000e+02,4.621781643081760427e-01,4.832698135994895616e-01
2.340000000000000000e+02,4.622716280421110269e-01,4.827713403518366087e-01
2.350000000000000000e+02,4.621781643081760427e-01,4.828959586637498469e-01
2.360000000000000000e+02,4.620847005742411140e-01,4.825221037280101322e-01
2.370000000000000000e+02,4.622716280421110269e-01,4.821482487922704174e-01
2.380000000000000000e+02,4.621781643081760427e-01,4.811513022969647335e-01
2.390000000000000000e+02,4.622716280421110269e-01,4.814005389207911545e-01
2.400000000000000000e+02,4.623650917760459000e-01,4.816497755446176310e-01
2.410000000000000000e+02,4.624585555099808287e-01,4.827713403518366087e-01
2.420000000000000000e+02,4.621781643081760427e-01,4.828959586637498469e-01
2.430000000000000000e+02,4.620847005742411140e-01,4.831451952875762679e-01
2.440000000000000000e+02,4.622716280421110269e-01,4.830205769756630851e-01
2.450000000000000000e+02,4.621781643081760427e-01,4.830205769756630851e-01
2.460000000000000000e+02,4.625520192439157019e-01,4.827713403518366087e-01
2.470000000000000000e+02,4.624585555099808287e-01,4.826467220399233704e-01
2.480000000000000000e+02,4.622716280421110269e-01,4.826467220399233704e-01
2.490000000000000000e+02,4.618043093724364390e-01,4.826467220399233704e-01
2.500000000000000000e+02,4.617108456385014548e-01,4.827713403518366087e-01
2.510000000000000000e+02,4.616173819045665261e-01,4.827713403518366087e-01
2.520000000000000000e+02,4.617108456385014548e-01,4.826467220399233704e-01
2.530000000000000000e+02,4.617108456385014548e-01,4.831451952875762679e-01
2.540000000000000000e+02,4.617108456385014548e-01,4.836436685352292209e-01
2.550000000000000000e+02,4.616173819045665261e-01,4.850144699662746750e-01
2.560000000000000000e+02,4.617108456385014548e-01,4.853883249020143342e-01
2.570000000000000000e+02,4.617108456385014548e-01,4.845159967186218331e-01
2.580000000000000000e+02,4.618977731063713121e-01,4.841421417828821183e-01
2.590000000000000000e+02,4.617108456385014548e-01,4.838929051590556973e-01
2.600000000000000000e+02,4.617108456385014548e-01,4.837682868471424036e-01
2.610000000000000000e+02,4.617108456385014548e-01,4.837682868471424036e-01
2.620000000000000000e+02,4.617108456385014548e-01,4.836436685352292209e-01
2.630000000000000000e+02,4.617108456385014548e-01,4.836436685352292209e-01
2.640000000000000000e+02,4.616173819045665261e-01,4.841421417828821183e-01
2.650000000000000000e+02,4.615239181706316529e-01,4.847652333424481985e-01
2.660000000000000000e+02,4.614304544366967242e-01,4.841421417828821183e-01
2.670000000000000000e+02,4.615239181706316529e-01,4.841421417828821183e-01
2.680000000000000000e+02,4.615239181706316529e-01,4.841421417828821183e-01
2.690000000000000000e+02,4.615239181706316529e-01,4.835190502233159826e-01
2.700000000000000000e+02,4.615239181706316529e-01,4.835190502233159826e-01
2.710000000000000000e+02,4.614304544366967242e-01,4.837682868471424036e-01
2.720000000000000000e+02,4.616173819045665261e-01,4.836436685352292209e-01
2.730000000000000000e+02,4.617108456385014548e-01,4.836436685352292209e-01
2.740000000000000000e+02,4.620847005742411140e-01,4.836436685352292209e-01
2.750000000000000000e+02,4.619912368403062408e-01,4.836436685352292209e-01
2.760000000000000000e+02,4.618043093724364390e-01,4.837682868471424036e-01
2.770000000000000000e+02,4.617108456385014548e-01,4.838929051590556973e-01
2.780000000000000000e+02,4.617108456385014548e-01,4.838929051590556973e-01
2.790000000000000000e+02,4.617108456385014548e-01,4.838929051590556973e-01
2.800000000000000000e+02,4.618043093724364390e-01,4.838929051590556973e-01
2.810000000000000000e+02,4.619912368403062408e-01,4.826467220399233704e-01
2.820000000000000000e+02,4.619912368403062408e-01,4.832698135994895616e-01
2.830000000000000000e+02,4.619912368403062408e-01,4.833944319114027444e-01
2.840000000000000000e+02,4.619912368403062408e-01,4.833944319114027444e-01
2.850000000000000000e+02,4.616173819045665261e-01,4.832698135994895616e-01
2.860000000000000000e+02,4.617108456385014548e-01,4.827713403518366087e-01
2.870000000000000000e+02,4.616173819045665261e-01,4.828959586637498469e-01
2.880000000000000000e+02,4.618043093724364390e-01,4.828959586637498469e-01
2.890000000000000000e+02,4.620847005742411140e-01,4.835190502233159826e-01
2.900000000000000000e+02,4.621781643081760427e-01,4.835190502233159826e-01
2.910000000000000000e+02,4.622716280421110269e-01,4.830205769756630851e-01
2.920000000000000000e+02,4.621781643081760427e-01,4.825221037280101322e-01
2.930000000000000000e+02,4.620847005742411140e-01,4.818990121684440520e-01
2.940000000000000000e+02,4.618043093724364390e-01,4.811513022969647335e-01
2.950000000000000000e+02,4.619912368403062408e-01,4.807774473612250188e-01
2.960000000000000000e+02,4.620847005742411140e-01,4.806528290493117805e-01
2.970000000000000000e+02,4.620847005742411140e-01,4.805282107373985423e-01
2.980000000000000000e+02,4.621781643081760427e-01,4.805282107373985423e-01
2.990000000000000000e+02,4.619912368403062408e-01,4.805282107373985423e-01
3.000000000000000000e+02,4.621781643081760427e-01,4.800297374897457003e-01
3.010000000000000000e+02,4.621781643081760427e-01,4.804035924254853041e-01
3.020000000000000000e+02,4.621781643081760427e-01,4.806528290493117805e-01
3.030000000000000000e+02,4.623650917760459000e-01,4.805282107373985423e-01
3.040000000000000000e+02,4.619912368403062408e-01,4.805282107373985423e-01
3.050000000000000000e+02,4.620847005742411140e-01,4.800297374897457003e-01
3.060000000000000000e+02,4.620847005742411140e-01,4.790327909944398499e-01
3.070000000000000000e+02,4.621781643081760427e-01,4.779112261872208722e-01
3.080000000000000000e+02,4.620847005742411140e-01,4.775373712514811575e-01
3.090000000000000000e+02,4.619912368403062408e-01,4.774127529395679748e-01
3.100000000000000000e+02,4.620847005742411140e-01,4.774127529395679748e-01
3.110000000000000000e+02,4.619912368403062408e-01,4.776619895633943957e-01
3.120000000000000000e+02,4.619912368403062408e-01,4.776619895633943957e-01
3.130000000000000000e+02,4.619912368403062408e-01,4.776619895633943957e-01
3.140000000000000000e+02,4.621781643081760427e-01,4.785343177467869524e-01
3.150000000000000000e+02,4.621781643081760427e-01,4.789081726825266117e-01
3.160000000000000000e+02,4.620847005742411140e-01,4.791574093063530881e-01
3.170000000000000000e+02,4.623650917760459000e-01,4.794066459301795091e-01
3.180000000000000000e+02,4.626454829778506861e-01,4.791574093063530881e-01
3.190000000000000000e+02,4.622716280421110269e-01,4.787835543706133734e-01
3.200000000000000000e+02,4.622716280421110269e-01,4.784096994348737142e-01
3.210000000000000000e+02,4.622716280421110269e-01,4.784096994348737142e-01
3.220000000000000000e+02,4.626454829778506861e-01,4.784096994348737142e-01
3.230000000000000000e+02,4.626454829778506861e-01,4.780358444991341105e-01
3.240000000000000000e+02,4.627389467117856148e-01,4.781604628110472377e-01
3.250000000000000000e+02,4.627389467117856148e-01,4.784096994348737142e-01
3.260000000000000000e+02,4.627389467117856148e-01,4.785343177467869524e-01
3.270000000000000000e+02,4.626454829778506861e-01,4.782850811229604759e-01
3.280000000000000000e+02,4.624585555099808287e-01,4.780358444991341105e-01
3.290000000000000000e+02,4.624585555099808287e-01,4.771635163157414428e-01
3.300000000000000000e+02,4.626454829778506861e-01,4.774127529395679748e-01
3.310000000000000000e+02,4.627389467117856148e-01,4.771635163157414428e-01
3.320000000000000000e+02,4.627389467117856148e-01,4.770388980038282600e-01
3.330000000000000000e+02,4.627389467117856148e-01,4.771635163157414428e-01
3.340000000000000000e+02,4.627389467117856148e-01,4.772881346276546810e-01
3.350000000000000000e+02,4.627389467117856148e-01,4.772881346276546810e-01
3.360000000000000000e+02,4.626454829778506861e-01,4.774127529395679748e-01
3.370000000000000000e+02,4.625520192439157019e-01,4.772881346276546810e-01
3.380000000000000000e+02,4.626454829778506861e-01,4.786589360587001907e-01
3.390000000000000000e+02,4.624585555099808287e-01,4.784096994348737142e-01
3.400000000000000000e+02,4.623650917760459000e-01,4.781604628110472377e-01
3.410000000000000000e+02,4.623650917760459000e-01,4.781604628110472377e-01
3.420000000000000000e+02,4.616173819045665261e-01,4.784096994348737142e-01
3.430000000000000000e+02,4.616173819045665261e-01,4.777866078753075230e-01
3.440000000000000000e+02,4.616173819045665261e-01,4.772881346276546810e-01
3.450000000000000000e+02,4.617108456385014548e-01,4.779112261872208722e-01
3.460000000000000000e+02,4.618977731063713121e-01,4.781604628110472377e-01
3.470000000000000000e+02,4.620847005742411140e-01,4.781604628110472377e-01
3.480000000000000000e+02,4.622716280421110269e-01,4.777866078753075230e-01
3.490000000000000000e+02,4.624585555099808287e-01,4.776619895633943957e-01
3.500000000000000000e+02,4.625520192439157019e-01,4.775373712514811575e-01
3.510000000000000000e+02,4.626454829778506861e-01,4.775373712514811575e-01
3.520000000000000000e+02,4.628324104457204879e-01,4.775373712514811575e-01
3.530000000000000000e+02,4.628324104457204879e-01,4.761665698204356478e-01
3.540000000000000000e+02,4.628324104457204879e-01,4.762911881323488861e-01
3.550000000000000000e+02,4.628324104457204879e-01,4.762911881323488861e-01
3.560000000000000000e+02,4.628324104457204879e-01,4.767896613800017835e-01
3.570000000000000000e+02,4.628324104457204879e-01,4.769142796919150218e-01
3.580000000000000000e+02,4.627389467117856148e-01,4.770388980038282600e-01
3.590000000000000000e+02,4.626454829778506861e-01,4.766650430680885453e-01
3.600000000000000000e+02,4.626454829778506861e-01,4.774127529395679748e-01
3.610000000000000000e+02,4.627389467117856148e-01,4.781604628110472377e-01
3.620000000000000000e+02,4.627389467117856148e-01,4.781604628110472377e-01
3.630000000000000000e+02,4.626454829778506861e-01,4.786589360587001907e-01
3.640000000000000000e+02,4.630193379135903453e-01,4.792820276182663264e-01
3.650000000000000000e+02,4.632997291153950759e-01,4.806528290493117805e-01
3.660000000000000000e+02,4.633931928493300045e-01,4.809020656731382015e-01
3.670000000000000000e+02,4.632062653814602027e-01,4.811513022969647335e-01
3.680000000000000000e+02,4.632062653814602027e-01,4.814005389207911545e-01
3.690000000000000000e+02,4.628324104457204879e-01,4.852637065901010960e-01
3.700000000000000000e+02,4.624585555099808287e-01,4.856375615258408107e-01
3.710000000000000000e+02,4.625520192439157019e-01,4.857621798377540490e-01
3.720000000000000000e+02,4.623650917760459000e-01,4.860114164615805254e-01
3.730000000000000000e+02,4.622716280421110269e-01,4.867591263330598994e-01
3.740000000000000000e+02,4.623650917760459000e-01,4.876314545164524561e-01
3.750000000000000000e+02,4.621781643081760427e-01,4.903730573785434199e-01
3.760000000000000000e+02,4.619912368403062408e-01,4.906222940023698409e-01
3.770000000000000000e+02,4.619912368403062408e-01,4.897499658189772842e-01
3.780000000000000000e+02,4.620847005742411140e-01,4.887530193236714893e-01
3.790000000000000000e+02,4.620847005742411140e-01,4.865098897092334229e-01
3.800000000000000000e+02,4.622716280421110269e-01,4.862606530854069464e-01
3.810000000000000000e+02,4.624585555099808287e-01,4.860114164615805254e-01
3.820000000000000000e+02,4.623650917760459000e-01,4.833944319114027444e-01
3.830000000000000000e+02,4.628324104457204879e-01,4.806528290493117805e-01
3.840000000000000000e+02,4.632997291153950759e-01,4.724280204630388891e-01
3.850000000000000000e+02,4.634866565832649332e-01,4.710572190319934349e-01
3.860000000000000000e+02,4.636735840511347906e-01,4.696864176009478697e-01
3.870000000000000000e+02,4.638605115190046480e-01,4.670694330507701442e-01
