t,x,y
5.800000000000000000e+01,4.784408540128520237e-01,4.628324104457204879e-01
5.900000000000000000e+01,4.785343177467869524e-01,4.625831738218940115e-01
6.000000000000000000e+01,4.785343177467869524e-01,4.617108456385015103e-01
6.100000000000000000e+01,4.782539265449821664e-01,4.618354639504147485e-01
6.200000000000000000e+01,4.783473902789171506e-01,4.619600822623279313e-01
6.300000000000000000e+01,4.783473902789171506e-01,4.618354639504147485e-01
6.400000000000000000e+01,4.787212452146568098e-01,4.622093188861542967e-01
6.500000000000000000e+01,4.790951001503964690e-01,4.617108456385015103e-01
6.600000000000000000e+01,4.792820276182662709e-01,4.610877540789353191e-01
6.700000000000000000e+01,4.793754913522011996e-01,4.605892808312824216e-01
6.800000000000000000e+01,4.793754913522011996e-01,4.605892808312824216e-01
6.900000000000000000e+01,4.790951001503964690e-01,4.608385174551088981e-01
7.000000000000000000e+01,4.788147089485916830e-01,4.609631357670220808e-01
7.100000000000000000e+01,4.787212452146568098e-01,4.600908075836295796e-01
7.200000000000000000e+01,4.786277814807218811e-01,4.598415709598031031e-01
7.300000000000000000e+01,4.790016364164615403e-01,4.598415709598031031e-01
7.400000000000000000e+01,4.794689550861361282e-01,4.599661892717163414e-01
7.500000000000000000e+01,4.792820276182662709e-01,4.604646625193691833e-01
7.600000000000000000e+01,4.792820276182662709e-01,4.609631357670220808e-01
7.700000000000000000e+01,4.791885638843314532e-01,4.610877540789353191e-01
7.800000000000000000e+01,4.793754913522011996e-01,4.604646625193691833e-01
7.900000000000000000e+01,4.794689550861361282e-01,4.602154258955428179e-01
8.000000000000000000e+01,4.800297374897457003e-01,4.599661892717163414e-01
8.100000000000000000e+01,4.799362737558107161e-01,4.605892808312824216e-01
8.200000000000000000e+01,4.798428100218757875e-01,4.610877540789353191e-01
8.300000000000000000e+01,4.798428100218757875e-01,4.610877540789353191e-01
8.400000000000000000e+01,4.797493462879408588e-01,4.612123723908486128e-01
8.500000000000000000e+01,4.791885638843314532e-01,4.610877540789353191e-01
8.600000000000000000e+01,4.794689550861361282e-01,4.609631357670220808e-01
8.700000000000000000e+01,4.798428100218757875e-01,4.613369907027617955e-01
8.800000000000000000e+01,4.802166649576154467e-01,4.615862273265882165e-01
8.900000000000000000e+01,4.800297374897457003e-01,4.625831738218940115e-01
9.000000000000000000e+01,4.799362737558107161e-01,4.625831738218940115e-01
9.100000000000000000e+01,4.796558825540060411e-01,4.629570287576337262e-01
9.200000000000000000e+01,4.790016364164615403e-01,4.629570287576337262e-01
9.300000000000000000e+01,4.790016364164615403e-01,4.625831738218940115e-01
9.400000000000000000e+01,4.792820276182662709e-01,4.622093188861542967e-01
9.500000000000000000e+01,4.795624188200711124e-01,4.614616090146750338e-01
9.600000000000000000e+01,4.804970561594202882e-01,4.613369907027617955e-01
9.700000000000000000e+01,4.804035924254853596e-01,4.610877540789353191e-01
9.800000000000000000e+01,4.803101286915503754e-01,4.605892808312824216e-01
9.900000000000000000e+01,4.799362737558107161e-01,4.613369907027617955e-01
1.000000000000000000e+02,4.798428100218757875e-01,4.613369907027617955e-01
1.010000000000000000e+02,4.799362737558107161e-01,4.614616090146750338e-01
1.020000000000000000e+02,4.800297374897457003e-01,4.623339371980676460e-01
1.030000000000000000e+02,4.803101286915503754e-01,4.633308836933734409e-01
1.040000000000000000e+02,4.804035924254853596e-01,4.643278301886792359e-01
1.050000000000000000e+02,4.804970561594202882e-01,4.654493949958982135e-01
1.060000000000000000e+02,4.801232012236806290e-01,4.650755400601585543e-01
1.070000000000000000e+02,4.798428100218757875e-01,4.648263034363320778e-01
1.080000000000000000e+02,4.796558825540060411e-01,4.642032118767659976e-01
1.090000000000000000e+02,4.796558825540060411e-01,4.635801203171998619e-01
1.100000000000000000e+02,4.799362737558107161e-01,4.625831738218940115e-01
1.110000000000000000e+02,4.801232012236806290e-01,4.618354639504147485e-01
1.120000000000000000e+02,4.805905198933552169e-01,4.612123723908486128e-01
1.130000000000000000e+02,4.810578385630298048e-01,4.605892808312824216e-01
1.140000000000000000e+02,4.815251572327043927e-01,4.607138991431956598e-01
1.150000000000000000e+02,4.815251572327043927e-01,4.607138991431956598e-01
1.160000000000000000e+02,4.815251572327043927e-01,4.605892808312824216e-01
1.170000000000000000e+02,4.815251572327043927e-01,4.614616090146750338e-01
1.180000000000000000e+02,4.809643748290948762e-01,4.612123723908486128e-01
1.190000000000000000e+02,4.804035924254853596e-01,4.614616090146750338e-01
1.200000000000000000e+02,4.803101286915503754e-01,4.617108456385015103e-01
1.210000000000000000e+02,4.801232012236806290e-01,4.619600822623279313e-01
1.220000000000000000e+02,4.802166649576154467e-01,4.622093188861542967e-01
1.230000000000000000e+02,4.803101286915503754e-01,4.624585555099808842e-01
1.240000000000000000e+02,4.804970561594202882e-01,4.625831738218940115e-01
1.250000000000000000e+02,4.810578385630298048e-01,4.620847005742411695e-01
1.260000000000000000e+02,4.816186209666392659e-01,4.620847005742411695e-01
1.270000000000000000e+02,4.814316934987694641e-01,4.620847005742411695e-01
1.280000000000000000e+02,4.814316934987694641e-01,4.617108456385015103e-01
1.290000000000000000e+02,4.814316934987694641e-01,4.614616090146750338e-01
1.300000000000000000e+02,4.814316934987694641e-01,4.614616090146750338e-01
1.310000000000000000e+02,4.813382297648345354e-01,4.614616090146750338e-01
1.320000000000000000e+02,4.816186209666392659e-01,4.617108456385015103e-01
1.330000000000000000e+02,4.817120847005741946e-01,4.614616090146750338e-01
1.340000000000000000e+02,4.815251572327043927e-01,4.612123723908486128e-01
1.350000000000000000e+02,4.816186209666392659e-01,4.610877540789353191e-01
1.360000000000000000e+02,4.817120847005741946e-01,4.608385174551088981e-01
1.370000000000000000e+02,4.817120847005741946e-01,4.614616090146750338e-01
1.380000000000000000e+02,4.817120847005741946e-01,4.620847005742411695e-01
1.390000000000000000e+02,4.818055484345091233e-01,4.624585555099808842e-01
1.400000000000000000e+02,4.819924759023790362e-01,4.627077921338072497e-01
1.410000000000000000e+02,4.822728671041837112e-01,4.628324104457204879e-01
1.420000000000000000e+02,4.823663308381186399e-01,4.629570287576337262e-01
1.430000000000000000e+02,4.825532583059884417e-01,4.632062653814601472e-01
1.440000000000000000e+02,4.826467220399233704e-01,4.637047386291131001e-01
1.450000000000000000e+02,4.826467220399233704e-01,4.633308836933734409e-01
1.460000000000000000e+02,4.826467220399233704e-01,4.630816470695469644e-01
1.470000000000000000e+02,4.821794033702487825e-01,4.635801203171998619e-01
1.480000000000000000e+02,4.821794033702487825e-01,4.632062653814601472e-01
1.490000000000000000e+02,4.819924759023790362e-01,4.629570287576337262e-01
1.500000000000000000e+02,4.818055484345091233e-01,4.618354639504147485e-01
1.510000000000000000e+02,4.815251572327043927e-01,4.617108456385015103e-01
1.520000000000000000e+02,4.815251572327043927e-01,4.617108456385015103e-01
1.530000000000000000e+02,4.817120847005741946e-01,4.609631357670220808e-01
1.540000000000000000e+02,4.818990121684440520e-01,4.607138991431956598e-01
1.550000000000000000e+02,4.820859396363138538e-01,4.609631357670220808e-01
1.560000000000000000e+02,4.822728671041837112e-01,4.610877540789353191e-01
1.570000000000000000e+02,4.823663308381186399e-01,4.610877540789353191e-01
1.580000000000000000e+02,4.825532583059884417e-01,4.610877540789353191e-01
1.590000000000000000e+02,4.820859396363138538e-01,4.610877540789353191e-01
1.600000000000000000e+02,4.816186209666392659e-01,4.617108456385015103e-01
1.610000000000000000e+02,4.806839836272900346e-01,4.613369907027617955e-01
1.620000000000000000e+02,4.804970561594202882e-01,4.609631357670220808e-01
1.630000000000000000e+02,4.804970561594202882e-01,4.603400442074559451e-01
1.640000000000000000e+02,4.805905198933552169e-01,4.605892808312824216e-01
1.650000000000000000e+02,4.806839836272900346e-01,4.599661892717163414e-01
1.660000000000000000e+02,4.815251572327043927e-01,4.599661892717163414e-01
1.670000000000000000e+02,4.818055484345091233e-01,4.598415709598031031e-01
1.680000000000000000e+02,4.817120847005741946e-01,4.599661892717163414e-01
1.690000000000000000e+02,4.816186209666392659e-01,4.602154258955428179e-01
1.700000000000000000e+02,4.815251572327043927e-01,4.603400442074559451e-01
1.710000000000000000e+02,4.819924759023790362e-01,4.604646625193691833e-01
1.720000000000000000e+02,4.823663308381186399e-01,4.604646625193691833e-01
1.730000000000000000e+02,4.823663308381186399e-01,4.604646625193691833e-01
1.740000000000000000e+02,4.821794033702487825e-01,4.602154258955428179e-01
1.750000000000000000e+02,4.818990121684440520e-01,4.603400442074559451e-01
1.760000000000000000e+02,4.814316934987694641e-01,4.603400442074559451e-01
1.770000000000000000e+02,4.816186209666392659e-01,4.599661892717163414e-01
1.780000000000000000e+02,4.817120847005741946e-01,4.595923343359766822e-01
1.790000000000000000e+02,4.820859396363138538e-01,4.594677160240633884e-01
1.800000000000000000e+02,4.825532583059884417e-01,4.597169526478898649e-01
1.810000000000000000e+02,4.822728671041837112e-01,4.597169526478898649e-01
1.820000000000000000e+02,4.818990121684440520e-01,4.595923343359766822e-01
1.830000000000000000e+02,4.820859396363138538e-01,4.593430977121502057e-01
1.840000000000000000e+02,4.821794033702487825e-01,4.592184794002369674e-01
1.850000000000000000e+02,4.823663308381186399e-01,4.590938610883237292e-01
1.860000000000000000e+02,4.822728671041837112e-01,4.589692427764104909e-01
1.870000000000000000e+02,4.820859396363138538e-01,4.597169526478898649e-01
1.880000000000000000e+02,4.817120847005741946e-01,4.592184794002369674e-01
1.890000000000000000e+02,4.818990121684440520e-01,4.587200061525840700e-01
1.900000000000000000e+02,4.821794033702487825e-01,4.594677160240633884e-01
1.910000000000000000e+02,4.822728671041837112e-01,4.595923343359766822e-01
1.920000000000000000e+02,4.821794033702487825e-01,4.595923343359766822e-01
1.930000000000000000e+02,4.820859396363138538e-01,4.597169526478898649e-01
1.940000000000000000e+02,4.816186209666392659e-01,4.594677160240633884e-01
1.950000000000000000e+02,4.816186209666392659e-01,4.592184794002369674e-01
1.960000000000000000e+02,4.826467220399233704e-01,4.593430977121502057e-01
1.970000000000000000e+02,4.823663308381186399e-01,4.588446244644972527e-01
1.980000000000000000e+02,4.821794033702487825e-01,4.582215329049311170e-01
1.990000000000000000e+02,4.815251572327043927e-01,4.578476779691914023e-01
2.000000000000000000e+02,4.812447660308996067e-01,4.578476779691914023e-01
2.010000000000000000e+02,4.818990121684440520e-01,4.579722962811047515e-01
2.020000000000000000e+02,4.820859396363138538e-01,4.590938610883237292e-01
2.030000000000000000e+02,4.822728671041837112e-01,4.590938610883237292e-01
2.040000000000000000e+02,4.819924759023790362e-01,4.585953878406708317e-01
2.050000000000000000e+02,4.817120847005741946e-01,4.583461512168443552e-01
2.060000000000000000e+02,4.817120847005741946e-01,4.582215329049311170e-01
2.070000000000000000e+02,4.818990121684440520e-01,4.580969145930179898e-01
2.080000000000000000e+02,4.819924759023790362e-01,4.580969145930179898e-01
2.090000000000000000e+02,4.820859396363138538e-01,4.579722962811047515e-01
2.100000000000000000e+02,4.816186209666392659e-01,4.578476779691914023e-01
2.110000000000000000e+02,4.811513022969646780e-01,4.561030216024062889e-01
2.120000000000000000e+02,4.787212452146568098e-01,4.538598919879682225e-01
2.130000000000000000e+02,4.740480585179108197e-01,4.511182891258773142e-01
2.140000000000000000e+02,4.716180014356029515e-01,4.489997778233524861e-01
2.150000000000000000e+02,4.649820763262236256e-01,4.472551214565672617e-01
2.160000000000000000e+02,4.591873248222586579e-01,4.408995875489927774e-01
2.170000000000000000e+02,4.515232986395952830e-01,4.301824127244553431e-01
2.180000000000000000e+02,4.442331273926715673e-01,4.255715351836659721e-01
2.190000000000000000e+02,4.371298836136176535e-01,4.184682914046121138e-01
2.200000000000000000e+02,4.307743497060431692e-01,4.106173377540789371e-01
2.210000000000000000e+02,4.239514971287940970e-01,3.971585600674505390e-01
2.220000000000000000e+02,4.168482533497401832e-01,3.884352782335246945e-01
2.230000000000000000e+02,4.094646183688815944e-01,3.810827978306444153e-01
2.240000000000000000e+02,3.996509263057150818e-01,3.670009285844499369e-01
2.250000000000000000e+02,3.896503067746786564e-01,3.586515016862637517e-01
2.260000000000000000e+02,3.827339904634946555e-01,3.480589451736395556e-01
2.270000000000000000e+02,3.773130938952692914e-01,3.412049380184121739e-01
2.280000000000000000e+02,3.680601842357122955e-01,3.336032209917054181e-01
2.290000000000000000e+02,3.599288393833743327e-01,3.245060842220398589e-01
2.300000000000000000e+02,3.522648132007109023e-01,3.154089474523744108e-01
2.310000000000000000e+02,3.469373803664205225e-01,3.091780318567131092e-01
2.320000000000000000e+02,3.355348048263603888e-01,2.989593302798286278e-01
2.330000000000000000e+02,3.278707786436970140e-01,2.940992161152127804e-01
2.340000000000000000e+02,3.203002161949685123e-01,2.850020793455473322e-01
2.350000000000000000e+02,3.138512185534590992e-01,2.797681102451918256e-01
2.360000000000000000e+02,3.015140056740497898e-01,2.691755537325676850e-01
2.370000000000000000e+02,2.959996453718894971e-01,2.678047523015221754e-01
2.380000000000000000e+02,2.906722125375991173e-01,2.597045620271625221e-01
2.390000000000000000e+02,2.817931578137817805e-01,2.523520816242821874e-01
2.400000000000000000e+02,2.741291316311184056e-01,2.461211660286208858e-01
2.410000000000000000e+02,2.694559449343724156e-01,2.407625786163521686e-01
2.420000000000000000e+02,2.628200198249931452e-01,2.365255560113025401e-01
2.430000000000000000e+02,2.543148200369155232e-01,2.285499840488560697e-01
2.440000000000000000e+02,2.469311850560568511e-01,2.244375797557196239e-01
2.450000000000000000e+02,2.431926356986600646e-01,2.184559007838847711e-01
2.460000000000000000e+02,2.361828556535411350e-01,2.165866261051863917e-01
2.470000000000000000e+02,2.279580470672682435e-01,2.081125808950870237e-01
2.480000000000000000e+02,2.211351944900191158e-01,2.056202146568225364e-01
2.490000000000000000e+02,2.161816165914684229e-01,2.032524667304712318e-01
2.500000000000000000e+02,2.129103859037462243e-01,2.006354821802934785e-01
2.510000000000000000e+02,2.073025618676510862e-01,1.978938793182025424e-01
2.520000000000000000e+02,2.006666367582717880e-01,1.949030398322851021e-01
2.530000000000000000e+02,1.959934500615258257e-01,1.851828115030534905e-01
2.540000000000000000e+02,1.925352919059338253e-01,1.845597199434873825e-01
2.550000000000000000e+02,1.888902062824719674e-01,1.839366283839212191e-01
2.560000000000000000e+02,1.837497009160513894e-01,1.764595296691276738e-01
2.570000000000000000e+02,1.822542811730926970e-01,1.749641099261689814e-01
2.580000000000000000e+02,1.799176878247197020e-01,1.720978887521647793e-01
2.590000000000000000e+02,1.786091955496308392e-01,1.636238435420654669e-01
2.600000000000000000e+02,1.783288043478260809e-01,1.620038054871935085e-01
2.610000000000000000e+02,1.784222680817610096e-01,1.618791871752802980e-01
2.620000000000000000e+02,1.784222680817610096e-01,1.605083857442347883e-01
2.630000000000000000e+02,1.791699779532403281e-01,1.592622026251025169e-01
2.640000000000000000e+02,1.796372966229149437e-01,1.587637293774496194e-01
2.650000000000000000e+02,1.816000350355482518e-01,1.588883476893628577e-01
2.660000000000000000e+02,1.825346723748974553e-01,1.590129660012760682e-01
2.670000000000000000e+02,1.834693097142466589e-01,1.595114392489289934e-01
2.680000000000000000e+02,1.868340041359037307e-01,1.653684999088505803e-01
2.690000000000000000e+02,1.869274678698386594e-01,1.656177365326770567e-01
2.700000000000000000e+02,1.877686414752529342e-01,1.659915914684167160e-01
2.710000000000000000e+02,1.878621052091878352e-01,1.661162097803299542e-01
2.720000000000000000e+02,1.878621052091878352e-01,1.661162097803299542e-01
2.730000000000000000e+02,1.879555689431227639e-01,1.664900647160696134e-01
2.740000000000000000e+02,1.878621052091878352e-01,1.666146830279828517e-01
2.750000000000000000e+02,1.872078590716434177e-01,1.659915914684167160e-01
2.760000000000000000e+02,1.863666854662291428e-01,1.653684999088505803e-01
2.770000000000000000e+02,1.861797579983592854e-01,1.644961717254580236e-01
2.780000000000000000e+02,1.858059030626196262e-01,1.634992252301522009e-01
2.790000000000000000e+02,1.855255118608148679e-01,1.627515153586728547e-01
2.800000000000000000e+02,1.854320481268799392e-01,1.618791871752802980e-01
2.810000000000000000e+02,1.850581931911402800e-01,1.588883476893628577e-01
2.820000000000000000e+02,1.850581931911402800e-01,1.577667828821438245e-01
2.830000000000000000e+02,1.849647294572053513e-01,1.566452180749247913e-01
2.840000000000000000e+02,1.849647294572053513e-01,1.560221265153586556e-01
2.850000000000000000e+02,1.848712657232704504e-01,1.555236532677057582e-01
2.860000000000000000e+02,1.848712657232704504e-01,1.545267067723999632e-01
2.870000000000000000e+02,1.852451206590100818e-01,1.545267067723999632e-01
2.880000000000000000e+02,1.856189755947497688e-01,1.549005617081396224e-01
2.890000000000000000e+02,1.868340041359037307e-01,1.553990349557925199e-01
2.900000000000000000e+02,1.870209316037735603e-01,1.551497983319660989e-01
2.910000000000000000e+02,1.873013228055783463e-01,1.565205997630115531e-01
2.920000000000000000e+02,1.873013228055783463e-01,1.567698363868380296e-01
2.930000000000000000e+02,1.873013228055783463e-01,1.566452180749247913e-01
2.940000000000000000e+02,1.868340041359037307e-01,1.565205997630115531e-01
2.950000000000000000e+02,1.863666854662291428e-01,1.561467448272718939e-01
2.960000000000000000e+02,1.858059030626196262e-01,1.556482715796189964e-01
2.970000000000000000e+02,1.854320481268799392e-01,1.545267067723999632e-01
2.980000000000000000e+02,1.852451206590100818e-01,1.541528518366602762e-01
2.990000000000000000e+02,1.851516569250751809e-01,1.541528518366602762e-01
3.000000000000000000e+02,1.850581931911402800e-01,1.546513250843131737e-01
3.010000000000000000e+02,1.850581931911402800e-01,1.551497983319660989e-01
3.020000000000000000e+02,1.850581931911402800e-01,1.566452180749247913e-01
3.030000000000000000e+02,1.849647294572053513e-01,1.567698363868380296e-01
3.040000000000000000e+02,1.849647294572053513e-01,1.567698363868380296e-01
3.050000000000000000e+02,1.850581931911402800e-01,1.572683096344909270e-01
3.060000000000000000e+02,1.849647294572053513e-01,1.570190730106644506e-01
3.070000000000000000e+02,1.849647294572053513e-01,1.568944546987512678e-01
3.080000000000000000e+02,1.849647294572053513e-01,1.568944546987512678e-01
3.090000000000000000e+02,1.845908745214656643e-01,1.557728898915322069e-01
3.100000000000000000e+02,1.839366283839212468e-01,1.546513250843131737e-01
3.110000000000000000e+02,1.839366283839212468e-01,1.540282335247470380e-01
3.120000000000000000e+02,1.840300921178561477e-01,1.542774701485734867e-01
3.130000000000000000e+02,1.842170195857259773e-01,1.545267067723999632e-01
3.140000000000000000e+02,1.844039470535958347e-01,1.550251800200528607e-01
3.150000000000000000e+02,1.842170195857259773e-01,1.556482715796189964e-01
3.160000000000000000e+02,1.845908745214656643e-01,1.615053322395405833e-01
3.170000000000000000e+02,1.840300921178561477e-01,1.607576223680612371e-01
3.180000000000000000e+02,1.839366283839212468e-01,1.600099124965818909e-01
3.190000000000000000e+02,1.834693097142466589e-01,1.582652561297967220e-01
3.200000000000000000e+02,1.832823822463768015e-01,1.571436913225776888e-01
3.210000000000000000e+02,1.832823822463768015e-01,1.570190730106644506e-01
3.220000000000000000e+02,1.833758459803117025e-01,1.571436913225776888e-01
3.230000000000000000e+02,1.834693097142466589e-01,1.572683096344909270e-01
3.240000000000000000e+02,1.835627734481815598e-01,1.572683096344909270e-01
3.250000000000000000e+02,1.835627734481815598e-01,1.592622026251025169e-01
3.260000000000000000e+02,1.836562371821164885e-01,1.611314773038009240e-01
3.270000000000000000e+02,1.834693097142466589e-01,1.622530421110199295e-01
3.280000000000000000e+02,1.834693097142466589e-01,1.632499886063257521e-01
3.290000000000000000e+02,1.834693097142466589e-01,1.630007519824993312e-01
3.300000000000000000e+02,1.834693097142466589e-01,1.627515153586728547e-01
3.310000000000000000e+02,1.831889185124418729e-01,1.621284237991067190e-01
3.320000000000000000e+02,1.829085273106371146e-01,1.610068589918876858e-01
3.330000000000000000e+02,1.830019910445720432e-01,1.607576223680612371e-01
3.340000000000000000e+02,1.830954547785069719e-01,1.613807139276273728e-01
3.350000000000000000e+02,1.830019910445720432e-01,1.610068589918876858e-01
3.360000000000000000e+02,1.831889185124418729e-01,1.611314773038009240e-01
3.370000000000000000e+02,1.830019910445720432e-01,1.612560956157141623e-01
3.380000000000000000e+02,1.832823822463768015e-01,1.617545688633670598e-01
3.390000000000000000e+02,1.835627734481815598e-01,1.632499886063257521e-01
3.400000000000000000e+02,1.837497009160513894e-01,1.646207900373712341e-01
3.410000000000000000e+02,1.837497009160513894e-01,1.651192632850241593e-01
3.420000000000000000e+02,1.838431646499863181e-01,1.653684999088505803e-01
3.430000000000000000e+02,1.837497009160513894e-01,1.634992252301522009e-01
3.440000000000000000e+02,1.836562371821164885e-01,1.626268970467596164e-01
3.450000000000000000e+02,1.832823822463768015e-01,1.621284237991067190e-01
3.460000000000000000e+02,1.830954547785069719e-01,1.627515153586728547e-01
3.470000000000000000e+02,1.831889185124418729e-01,1.632499886063257521e-01
3.480000000000000000e+02,1.831889185124418729e-01,1.638730801658918879e-01
3.490000000000000000e+02,1.830954547785069719e-01,1.643715534135447853e-01
3.500000000000000000e+02,1.830954547785069719e-01,1.649946449731109210e-01
3.510000000000000000e+02,1.831889185124418729e-01,1.656177365326770567e-01
3.520000000000000000e+02,1.828150635767021859e-01,1.676116295232886744e-01
3.530000000000000000e+02,1.826281361088323563e-01,1.676116295232886744e-01
3.540000000000000000e+02,1.826281361088323563e-01,1.671131562756357491e-01
3.550000000000000000e+02,1.821608174391577684e-01,1.667393013398960899e-01
3.560000000000000000e+02,1.821608174391577684e-01,1.666146830279828517e-01
3.570000000000000000e+02,1.820673537052228674e-01,1.659915914684167160e-01
3.580000000000000000e+02,1.818804262373530101e-01,1.654931182207638185e-01
3.590000000000000000e+02,1.817869625034180814e-01,1.651192632850241593e-01
3.600000000000000000e+02,1.816934987694831805e-01,1.656177365326770567e-01
3.610000000000000000e+02,1.816934987694831805e-01,1.661162097803299542e-01
3.620000000000000000e+02,1.816934987694831805e-01,1.664900647160696134e-01
3.630000000000000000e+02,1.816934987694831805e-01,1.664900647160696134e-01
3.640000000000000000e+02,1.816000350355482518e-01,1.663654464041564029e-01
3.650000000000000000e+02,1.815065713016133231e-01,1.662408280922431925e-01
3.660000000000000000e+02,1.813196438337434935e-01,1.661162097803299542e-01
3.670000000000000000e+02,1.805719339622641195e-01,1.658669731565034777e-01
3.680000000000000000e+02,1.804784702283292186e-01,1.654931182207638185e-01
3.690000000000000000e+02,1.803850064943942899e-01,1.654931182207638185e-01
3.700000000000000000e+02,1.798242240907848011e-01,1.653684999088505803e-01
3.710000000000000000e+02,1.795438328889800150e-01,1.648700266611977105e-01
3.720000000000000000e+02,1.793569054211101854e-01,1.643715534135447853e-01
3.730000000000000000e+02,1.793569054211101854e-01,1.643715534135447853e-01
3.740000000000000000e+02,1.794503691550451141e-01,1.648700266611977105e-01
3.750000000000000000e+02,1.800111515586546307e-01,1.653684999088505803e-01
3.760000000000000000e+02,1.802915427604593890e-01,1.653684999088505803e-01
3.770000000000000000e+02,1.804784702283292186e-01,1.653684999088505803e-01
3.780000000000000000e+02,1.802915427604593890e-01,1.651192632850241593e-01
3.790000000000000000e+02,1.801980790265244603e-01,1.653684999088505803e-01
3.800000000000000000e+02,1.798242240907848011e-01,1.653684999088505803e-01
3.810000000000000000e+02,1.788895867514355975e-01,1.653684999088505803e-01
3.820000000000000000e+02,1.788895867514355975e-01,1.651192632850241593e-01
3.830000000000000000e+02,1.787961230175006688e-01,1.649946449731109210e-01
3.840000000000000000e+02,1.788895867514355975e-01,1.646207900373712341e-01
3.850000000000000000e+02,1.787961230175006688e-01,1.644961717254580236e-01
3.860000000000000000e+02,1.788895867514355975e-01,1.644961717254580236e-01
3.870000000000000000e+02,1.788895867514355975e-01,1.632499886063257521e-01
