t,x,y
5.200000000000000000e+01,4.393730132280557754e-01,4.664463414912040640e-01
5.300000000000000000e+01,4.393730132280557754e-01,4.661971048673776430e-01
5.400000000000000000e+01,4.393730132280557754e-01,4.658232499316379283e-01
5.500000000000000000e+01,4.394664769619906486e-01,4.655740133078115073e-01
5.600000000000000000e+01,4.396534044298605060e-01,4.655740133078115073e-01
5.700000000000000000e+01,4.392795494941208467e-01,4.656986316197246900e-01
5.800000000000000000e+01,4.396534044298605060e-01,4.655740133078115073e-01
5.900000000000000000e+01,4.397468681637954346e-01,4.664463414912040640e-01
6.000000000000000000e+01,4.395599406959255773e-01,4.665709598031173022e-01
6.100000000000000000e+01,4.398403318977303633e-01,4.668201964269437787e-01
6.200000000000000000e+01,4.397468681637954346e-01,4.666955781150305405e-01
6.300000000000000000e+01,4.396534044298605060e-01,4.669448147388569059e-01
6.400000000000000000e+01,4.395599406959255773e-01,4.666955781150305405e-01
6.500000000000000000e+01,4.394664769619906486e-01,4.664463414912040640e-01
6.600000000000000000e+01,4.390926220262509894e-01,4.668201964269437787e-01
6.700000000000000000e+01,4.392795494941208467e-01,4.673186696745966207e-01
6.800000000000000000e+01,4.391860857601859180e-01,4.671940513626833824e-01
6.900000000000000000e+01,4.391860857601859180e-01,4.670694330507701442e-01
7.000000000000000000e+01,4.391860857601859180e-01,4.674432879865098589e-01
7.100000000000000000e+01,4.393730132280557754e-01,4.670694330507701442e-01
7.200000000000000000e+01,4.391860857601859180e-01,4.670694330507701442e-01
7.300000000000000000e+01,4.392795494941208467e-01,4.670694330507701442e-01
7.400000000000000000e+01,4.392795494941208467e-01,4.669448147388569059e-01
7.500000000000000000e+01,4.389991582923160607e-01,4.666955781150305405e-01
7.600000000000000000e+01,4.389991582923160607e-01,4.669448147388569059e-01
7.700000000000000000e+01,4.389991582923160607e-01,4.666955781150305405e-01
7.800000000000000000e+01,4.393730132280557754e-01,4.671940513626833824e-01
7.900000000000000000e+01,4.392795494941208467e-01,4.671940513626833824e-01
8.000000000000000000e+01,4.394664769619906486e-01,4.669448147388569059e-01
8.100000000000000000e+01,4.396534044298605060e-01,4.674432879865098589e-01
8.200000000000000000e+01,4.396534044298605060e-01,4.671940513626833824e-01
8.300000000000000000e+01,4.396534044298605060e-01,4.671940513626833824e-01
8.400000000000000000e+01,4.396534044298605060e-01,4.670694330507701442e-01
8.500000000000000000e+01,4.396534044298605060e-01,4.670694330507701442e-01
8.600000000000000000e+01,4.394664769619906486e-01,4.665709598031173022e-01
8.700000000000000000e+01,4.392795494941208467e-01,4.665709598031173022e-01
8.800000000000000000e+01,4.390926220262509894e-01,4.664463414912040640e-01
8.900000000000000000e+01,4.389991582923160607e-01,4.656986316197246900e-01
9.000000000000000000e+01,4.391860857601859180e-01,4.656986316197246900e-01
9.100000000000000000e+01,4.393730132280557754e-01,4.659478682435511110e-01
9.200000000000000000e+01,4.394664769619906486e-01,4.660724865554644047e-01
9.300000000000000000e+01,4.394664769619906486e-01,4.660724865554644047e-01
9.400000000000000000e+01,4.392795494941208467e-01,4.660724865554644047e-01
9.500000000000000000e+01,4.393730132280557754e-01,4.663217231792908257e-01
9.600000000000000000e+01,4.394664769619906486e-01,4.665709598031173022e-01
9.700000000000000000e+01,4.392795494941208467e-01,4.669448147388569059e-01
9.800000000000000000e+01,4.390926220262509894e-01,4.664463414912040640e-01
9.900000000000000000e+01,4.391860857601859180e-01,4.665709598031173022e-01
1.000000000000000000e+02,4.391860857601859180e-01,4.665709598031173022e-01
1.010000000000000000e+02,4.395599406959255773e-01,4.666955781150305405e-01
1.020000000000000000e+02,4.397468681637954346e-01,4.664463414912040640e-01
1.030000000000000000e+02,4.398403318977303633e-01,4.664463414912040640e-01
1.040000000000000000e+02,4.398403318977303633e-01,4.665709598031173022e-01
1.050000000000000000e+02,4.397468681637954346e-01,4.665709598031173022e-01
1.060000000000000000e+02,4.397468681637954346e-01,4.671940513626833824e-01
1.070000000000000000e+02,4.397468681637954346e-01,4.671940513626833824e-01
1.080000000000000000e+02,4.396534044298605060e-01,4.673186696745966207e-01
1.090000000000000000e+02,4.399337956316652365e-01,4.671940513626833824e-01
1.100000000000000000e+02,4.401207230995350939e-01,4.676925246103363354e-01
1.110000000000000000e+02,4.400272593656002207e-01,4.675679062984230416e-01
1.120000000000000000e+02,4.399337956316652365e-01,4.676925246103363354e-01
1.130000000000000000e+02,4.402141868334700225e-01,4.678171429222495181e-01
1.140000000000000000e+02,4.398403318977303633e-01,4.671940513626833824e-01
1.150000000000000000e+02,4.400272593656002207e-01,4.664463414912040640e-01
1.160000000000000000e+02,4.396534044298605060e-01,4.664463414912040640e-01
1.170000000000000000e+02,4.395599406959255773e-01,4.664463414912040640e-01
1.180000000000000000e+02,4.395599406959255773e-01,4.664463414912040640e-01
1.190000000000000000e+02,4.395599406959255773e-01,4.665709598031173022e-01
1.200000000000000000e+02,4.397468681637954346e-01,4.666955781150305405e-01
1.210000000000000000e+02,4.399337956316652365e-01,4.671940513626833824e-01
1.220000000000000000e+02,4.400272593656002207e-01,4.676925246103363354e-01
1.230000000000000000e+02,4.400272593656002207e-01,4.675679062984230416e-01
1.240000000000000000e+02,4.401207230995350939e-01,4.674432879865098589e-01
1.250000000000000000e+02,4.401207230995350939e-01,4.674432879865098589e-01
1.260000000000000000e+02,4.401207230995350939e-01,4.676925246103363354e-01
1.270000000000000000e+02,4.405880417692096818e-01,4.673186696745966207e-01
1.280000000000000000e+02,4.409618967049493965e-01,4.671940513626833824e-01
1.290000000000000000e+02,4.406815055031446104e-01,4.670694330507701442e-01
1.300000000000000000e+02,4.405880417692096818e-01,4.675679062984230416e-01
1.310000000000000000e+02,4.404945780352748086e-01,4.679417612341627564e-01
1.320000000000000000e+02,4.403076505674049512e-01,4.679417612341627564e-01
1.330000000000000000e+02,4.403076505674049512e-01,4.679417612341627564e-01
1.340000000000000000e+02,4.402141868334700225e-01,4.675679062984230416e-01
1.350000000000000000e+02,4.402141868334700225e-01,4.673186696745966207e-01
1.360000000000000000e+02,4.404011143013398799e-01,4.676925246103363354e-01
1.370000000000000000e+02,4.404945780352748086e-01,4.680663795460759946e-01
1.380000000000000000e+02,4.407749692370795391e-01,4.680663795460759946e-01
1.390000000000000000e+02,4.404945780352748086e-01,4.681909978579892329e-01
1.400000000000000000e+02,4.406815055031446104e-01,4.688140894175553686e-01
1.410000000000000000e+02,4.407749692370795391e-01,4.695617992890346870e-01
1.420000000000000000e+02,4.407749692370795391e-01,4.695617992890346870e-01
1.430000000000000000e+02,4.407749692370795391e-01,4.694371809771214488e-01
1.440000000000000000e+02,4.401207230995350939e-01,4.693125626652083215e-01
1.450000000000000000e+02,4.403076505674049512e-01,4.689387077294686068e-01
1.460000000000000000e+02,4.404011143013398799e-01,4.688140894175553686e-01
1.470000000000000000e+02,4.407749692370795391e-01,4.686894711056421303e-01
1.480000000000000000e+02,4.407749692370795391e-01,4.686894711056421303e-01
1.490000000000000000e+02,4.406815055031446104e-01,4.691879443532949723e-01
1.500000000000000000e+02,4.405880417692096818e-01,4.696864176009478697e-01
1.510000000000000000e+02,4.408684329710144678e-01,4.696864176009478697e-01
1.520000000000000000e+02,4.404011143013398799e-01,4.696864176009478697e-01
1.530000000000000000e+02,4.406815055031446104e-01,4.696864176009478697e-01
1.540000000000000000e+02,4.407749692370795391e-01,4.696864176009478697e-01
1.550000000000000000e+02,4.407749692370795391e-01,4.698110359128611635e-01
1.560000000000000000e+02,4.408684329710144678e-01,4.696864176009478697e-01
1.570000000000000000e+02,4.409618967049493965e-01,4.696864176009478697e-01
1.580000000000000000e+02,4.405880417692096818e-01,4.693125626652083215e-01
1.590000000000000000e+02,4.405880417692096818e-01,4.691879443532949723e-01
1.600000000000000000e+02,4.407749692370795391e-01,4.696864176009478697e-01
1.610000000000000000e+02,4.407749692370795391e-01,4.696864176009478697e-01
1.620000000000000000e+02,4.407749692370795391e-01,4.700602725366875845e-01
1.630000000000000000e+02,4.406815055031446104e-01,4.695617992890346870e-01
1.640000000000000000e+02,4.408684329710144678e-01,4.701848908486008227e-01
1.650000000000000000e+02,4.407749692370795391e-01,4.706833640962537202e-01
1.660000000000000000e+02,4.406815055031446104e-01,4.706833640962537202e-01
1.670000000000000000e+02,4.402141868334700225e-01,4.705587457843405375e-01
1.680000000000000000e+02,4.404011143013398799e-01,4.710572190319934349e-01
1.690000000000000000e+02,4.404945780352748086e-01,4.715556922796462769e-01
1.700000000000000000e+02,4.402141868334700225e-01,4.714310739677331497e-01
1.710000000000000000e+02,4.402141868334700225e-01,4.711818373439066732e-01
1.720000000000000000e+02,4.403076505674049512e-01,4.713064556558198004e-01
1.730000000000000000e+02,4.404011143013398799e-01,4.709326007200801967e-01
1.740000000000000000e+02,4.404011143013398799e-01,4.711818373439066732e-01
1.750000000000000000e+02,4.403076505674049512e-01,4.714310739677331497e-01
1.760000000000000000e+02,4.404011143013398799e-01,4.713064556558198004e-01
1.770000000000000000e+02,4.401207230995350939e-01,4.713064556558198004e-01
1.780000000000000000e+02,4.404945780352748086e-01,4.711818373439066732e-01
1.790000000000000000e+02,4.403076505674049512e-01,4.709326007200801967e-01
1.800000000000000000e+02,4.402141868334700225e-01,4.711818373439066732e-01
1.810000000000000000e+02,4.405880417692096818e-01,4.709326007200801967e-01
1.820000000000000000e+02,4.409618967049493965e-01,4.714310739677331497e-01
1.830000000000000000e+02,4.413357516406890557e-01,4.716803105915595151e-01
1.840000000000000000e+02,4.411488241728191984e-01,4.718049289034727534e-01
1.850000000000000000e+02,4.410553604388842697e-01,4.713064556558198004e-01
1.860000000000000000e+02,4.408684329710144678e-01,4.710572190319934349e-01
1.870000000000000000e+02,4.408684329710144678e-01,4.710572190319934349e-01
1.880000000000000000e+02,4.407749692370795391e-01,4.710572190319934349e-01
1.890000000000000000e+02,4.409618967049493965e-01,4.705587457843405375e-01
1.900000000000000000e+02,4.411488241728191984e-01,4.713064556558198004e-01
1.910000000000000000e+02,4.412422879067541825e-01,4.720541655272992299e-01
1.920000000000000000e+02,4.412422879067541825e-01,4.725526387749521273e-01
1.930000000000000000e+02,4.413357516406890557e-01,4.725526387749521273e-01
1.940000000000000000e+02,4.413357516406890557e-01,4.725526387749521273e-01
1.950000000000000000e+02,4.413357516406890557e-01,4.726772570868653656e-01
1.960000000000000000e+02,4.413357516406890557e-01,4.723034021511256508e-01
1.970000000000000000e+02,4.415226791085588576e-01,4.721787838392124126e-01
1.980000000000000000e+02,4.416161428424938418e-01,4.720541655272992299e-01
1.990000000000000000e+02,4.418030703103636436e-01,4.723034021511256508e-01
2.000000000000000000e+02,4.417096065764287705e-01,4.718049289034727534e-01
2.010000000000000000e+02,4.415226791085588576e-01,4.723034021511256508e-01
2.020000000000000000e+02,4.417096065764287705e-01,4.723034021511256508e-01
2.030000000000000000e+02,4.411488241728191984e-01,4.723034021511256508e-01
2.040000000000000000e+02,4.412422879067541825e-01,4.721787838392124126e-01
2.050000000000000000e+02,4.412422879067541825e-01,4.719295472153859361e-01
2.060000000000000000e+02,4.414292153746239844e-01,4.720541655272992299e-01
2.070000000000000000e+02,4.415226791085588576e-01,4.721787838392124126e-01
2.080000000000000000e+02,4.416161428424938418e-01,4.724280204630388891e-01
2.090000000000000000e+02,4.416161428424938418e-01,4.723034021511256508e-01
2.100000000000000000e+02,4.416161428424938418e-01,4.724280204630388891e-01
2.110000000000000000e+02,4.417096065764287705e-01,4.721787838392124126e-01
2.120000000000000000e+02,4.415226791085588576e-01,4.726772570868653656e-01
2.130000000000000000e+02,4.418965340442985723e-01,4.724280204630388891e-01
2.140000000000000000e+02,4.418030703103636436e-01,4.729264937106917865e-01
2.150000000000000000e+02,4.419899977782335010e-01,4.720541655272992299e-01
2.160000000000000000e+02,4.419899977782335010e-01,4.719295472153859361e-01
2.170000000000000000e+02,4.422703889800382315e-01,4.723034021511256508e-01
2.180000000000000000e+02,4.421769252461033584e-01,4.723034021511256508e-01
2.190000000000000000e+02,4.421769252461033584e-01,4.720541655272992299e-01
2.200000000000000000e+02,4.422703889800382315e-01,4.726772570868653656e-01
2.210000000000000000e+02,4.419899977782335010e-01,4.726772570868653656e-01
2.220000000000000000e+02,4.419899977782335010e-01,4.725526387749521273e-01
2.230000000000000000e+02,4.419899977782335010e-01,4.726772570868653656e-01
2.240000000000000000e+02,4.419899977782335010e-01,4.726772570868653656e-01
2.250000000000000000e+02,4.418965340442985723e-01,4.726772570868653656e-01
2.260000000000000000e+02,4.418030703103636436e-01,4.726772570868653656e-01
2.270000000000000000e+02,4.415226791085588576e-01,4.731757303345182630e-01
2.280000000000000000e+02,4.417096065764287705e-01,4.736742035821712160e-01
2.290000000000000000e+02,4.419899977782335010e-01,4.737988218940843432e-01
2.300000000000000000e+02,4.418030703103636436e-01,4.724280204630388891e-01
2.310000000000000000e+02,4.418965340442985723e-01,4.718049289034727534e-01
2.320000000000000000e+02,4.418030703103636436e-01,4.715556922796462769e-01
2.330000000000000000e+02,4.418030703103636436e-01,4.723034021511256508e-01
2.340000000000000000e+02,4.418030703103636436e-01,4.721787838392124126e-01
2.350000000000000000e+02,4.418030703103636436e-01,4.721787838392124126e-01
2.360000000000000000e+02,4.418030703103636436e-01,4.721787838392124126e-01
2.370000000000000000e+02,4.413357516406890557e-01,4.719295472153859361e-01
2.380000000000000000e+02,4.413357516406890557e-01,4.721787838392124126e-01
2.390000000000000000e+02,4.413357516406890557e-01,4.725526387749521273e-01
2.400000000000000000e+02,4.413357516406890557e-01,4.733003486464315013e-01
2.410000000000000000e+02,4.414292153746239844e-01,4.729264937106917865e-01
2.420000000000000000e+02,4.415226791085588576e-01,4.725526387749521273e-01
2.430000000000000000e+02,4.421769252461033584e-01,4.726772570868653656e-01
2.440000000000000000e+02,4.420834615121684297e-01,4.723034021511256508e-01
2.450000000000000000e+02,4.420834615121684297e-01,4.719295472153859361e-01
2.460000000000000000e+02,4.418030703103636436e-01,4.719295472153859361e-01
2.470000000000000000e+02,4.417096065764287705e-01,4.720541655272992299e-01
2.480000000000000000e+02,4.416161428424938418e-01,4.721787838392124126e-01
2.490000000000000000e+02,4.416161428424938418e-01,4.725526387749521273e-01
2.500000000000000000e+02,4.413357516406890557e-01,4.721787838392124126e-01
2.510000000000000000e+02,4.413357516406890557e-01,4.716803105915595151e-01
2.520000000000000000e+02,4.413357516406890557e-01,4.719295472153859361e-01
2.530000000000000000e+02,4.413357516406890557e-01,4.721787838392124126e-01
2.540000000000000000e+02,4.412422879067541825e-01,4.721787838392124126e-01
2.550000000000000000e+02,4.412422879067541825e-01,4.719295472153859361e-01
2.560000000000000000e+02,4.408684329710144678e-01,4.721787838392124126e-01
2.570000000000000000e+02,4.408684329710144678e-01,4.719295472153859361e-01
2.580000000000000000e+02,4.407749692370795391e-01,4.719295472153859361e-01
2.590000000000000000e+02,4.391860857601859180e-01,4.718049289034727534e-01
2.600000000000000000e+02,4.393730132280557754e-01,4.718049289034727534e-01
2.610000000000000000e+02,4.396534044298605060e-01,4.718049289034727534e-01
2.620000000000000000e+02,4.398403318977303633e-01,4.713064556558198004e-01
2.630000000000000000e+02,4.397468681637954346e-01,4.708079824081669584e-01
2.640000000000000000e+02,4.397468681637954346e-01,4.710572190319934349e-01
2.650000000000000000e+02,4.398403318977303633e-01,4.710572190319934349e-01
2.660000000000000000e+02,4.399337956316652365e-01,4.711818373439066732e-01
2.670000000000000000e+02,4.403076505674049512e-01,4.709326007200801967e-01
2.680000000000000000e+02,4.400272593656002207e-01,4.706833640962537202e-01
2.690000000000000000e+02,4.398403318977303633e-01,4.706833640962537202e-01
2.700000000000000000e+02,4.396534044298605060e-01,4.706833640962537202e-01
2.710000000000000000e+02,4.395599406959255773e-01,4.708079824081669584e-01
2.720000000000000000e+02,4.394664769619906486e-01,4.705587457843405375e-01
2.730000000000000000e+02,4.394664769619906486e-01,4.703095091605140055e-01
2.740000000000000000e+02,4.392795494941208467e-01,4.709326007200801967e-01
2.750000000000000000e+02,4.391860857601859180e-01,4.711818373439066732e-01
2.760000000000000000e+02,4.390926220262509894e-01,4.713064556558198004e-01
2.770000000000000000e+02,4.390926220262509894e-01,4.710572190319934349e-01
2.780000000000000000e+02,4.390926220262509894e-01,4.713064556558198004e-01
2.790000000000000000e+02,4.390926220262509894e-01,4.710572190319934349e-01
2.800000000000000000e+02,4.390926220262509894e-01,4.708079824081669584e-01
2.810000000000000000e+02,4.393730132280557754e-01,4.706833640962537202e-01
2.820000000000000000e+02,4.393730132280557754e-01,4.705587457843405375e-01
2.830000000000000000e+02,4.392795494941208467e-01,4.706833640962537202e-01
2.840000000000000000e+02,4.389991582923160607e-01,4.703095091605140055e-01
2.850000000000000000e+02,4.390926220262509894e-01,4.705587457843405375e-01
2.860000000000000000e+02,4.388122308244462588e-01,4.708079824081669584e-01
2.870000000000000000e+02,4.389991582923160607e-01,4.701848908486008227e-01
2.880000000000000000e+02,4.391860857601859180e-01,4.703095091605140055e-01
2.890000000000000000e+02,4.390926220262509894e-01,4.703095091605140055e-01
2.900000000000000000e+02,4.395599406959255773e-01,4.709326007200801967e-01
2.910000000000000000e+02,4.400272593656002207e-01,4.719295472153859361e-01
2.920000000000000000e+02,4.404011143013398799e-01,4.724280204630388891e-01
2.930000000000000000e+02,4.407749692370795391e-01,4.728018753987785483e-01
2.940000000000000000e+02,4.436723449890620508e-01,4.721787838392124126e-01
2.950000000000000000e+02,4.454481559338255292e-01,4.715556922796462769e-01
2.960000000000000000e+02,4.463827932731747050e-01,4.699356542247744017e-01
2.970000000000000000e+02,4.519906173092698709e-01,4.676925246103363354e-01
2.980000000000000000e+02,4.586265424186491413e-01,4.673186696745966207e-01
2.990000000000000000e+02,4.672252059406616920e-01,4.676925246103363354e-01
3.000000000000000000e+02,4.769454342698933313e-01,4.671940513626833824e-01
3.010000000000000000e+02,4.826467220399233704e-01,4.665709598031173022e-01
3.020000000000000000e+02,4.887218647456931242e-01,4.660724865554644047e-01
3.030000000000000000e+02,4.953577898550724501e-01,4.654493949958982135e-01
3.040000000000000000e+02,5.065734379272627264e-01,4.647016851244188396e-01
3.050000000000000000e+02,5.132093630366419967e-01,4.638293569410262829e-01
3.060000000000000000e+02,5.195648969442164811e-01,4.632062653814601472e-01
3.070000000000000000e+02,5.267616044572053235e-01,4.627077921338072497e-01
3.080000000000000000e+02,5.321825010254306321e-01,4.620847005742411695e-01
3.090000000000000000e+02,5.364818327864369074e-01,4.615862273265882165e-01
3.100000000000000000e+02,5.416223381528575409e-01,4.608385174551088981e-01
3.110000000000000000e+02,5.460151336477987449e-01,4.599661892717163414e-01
3.120000000000000000e+02,5.495667555373255908e-01,4.595923343359766822e-01
3.130000000000000000e+02,5.542399422340715809e-01,4.592184794002369674e-01
3.140000000000000000e+02,5.576981003896636091e-01,4.588446244644972527e-01
3.150000000000000000e+02,5.622778233524746705e-01,4.583461512168443552e-01
3.160000000000000000e+02,5.648948079026523406e-01,4.559784032904930506e-01
3.170000000000000000e+02,5.682595023243095511e-01,4.548568384832740730e-01
3.180000000000000000e+02,5.705026319387475064e-01,4.551060751071004939e-01
3.190000000000000000e+02,5.719980516817062544e-01,4.548568384832740730e-01
3.200000000000000000e+02,5.752692823694284252e-01,4.552306934190137322e-01
3.210000000000000000e+02,5.758300647730379973e-01,4.558537849785799234e-01
3.220000000000000000e+02,5.773254845159967452e-01,4.569753497857989011e-01
3.230000000000000000e+02,5.776058757178014202e-01,4.569753497857989011e-01
3.240000000000000000e+02,5.779797306535411350e-01,4.569753497857989011e-01
3.250000000000000000e+02,5.782601218553459210e-01,4.580969145930179898e-01
3.260000000000000000e+02,5.783535855892807387e-01,4.580969145930179898e-01
3.270000000000000000e+02,5.781666581214109923e-01,4.579722962811047515e-01
3.280000000000000000e+02,5.778862669196062063e-01,4.575984413453650368e-01
3.290000000000000000e+02,5.776058757178014202e-01,4.575984413453650368e-01
3.300000000000000000e+02,5.772320207820618165e-01,4.574738230334518541e-01
3.310000000000000000e+02,5.759235285069729260e-01,4.559784032904930506e-01
3.320000000000000000e+02,5.757366010391030686e-01,4.557291666666665741e-01
3.330000000000000000e+02,5.750823549015585678e-01,4.559784032904930506e-01
3.340000000000000000e+02,5.738673263604047170e-01,4.561030216024062889e-01
3.350000000000000000e+02,5.738673263604047170e-01,4.562276399143195271e-01
3.360000000000000000e+02,5.737738626264696773e-01,4.562276399143195271e-01
3.370000000000000000e+02,5.734000076907300736e-01,4.563522582262327654e-01
3.380000000000000000e+02,5.733065439567951449e-01,4.564768765381460036e-01
3.390000000000000000e+02,5.734000076907300736e-01,4.564768765381460036e-01
3.400000000000000000e+02,5.735869351585999310e-01,4.574738230334518541e-01
3.410000000000000000e+02,5.734000076907300736e-01,4.577230596572782750e-01
3.420000000000000000e+02,5.732130802228602162e-01,4.575984413453650368e-01
3.430000000000000000e+02,5.732130802228602162e-01,4.573492047215385603e-01
3.440000000000000000e+02,5.731196164889253986e-01,4.574738230334518541e-01
3.450000000000000000e+02,5.730261527549903589e-01,4.574738230334518541e-01
3.460000000000000000e+02,5.731196164889253986e-01,4.583461512168443552e-01
3.470000000000000000e+02,5.732130802228602162e-01,4.585953878406708317e-01
3.480000000000000000e+02,5.734000076907300736e-01,4.584707695287575935e-01
3.490000000000000000e+02,5.734934714246650023e-01,4.583461512168443552e-01
3.500000000000000000e+02,5.736803988925347486e-01,4.579722962811047515e-01
3.510000000000000000e+02,5.738673263604047170e-01,4.583461512168443552e-01
3.520000000000000000e+02,5.741477175622093920e-01,4.579722962811047515e-01
3.530000000000000000e+02,5.743346450300792494e-01,4.575984413453650368e-01
3.540000000000000000e+02,5.743346450300792494e-01,4.575984413453650368e-01
3.550000000000000000e+02,5.742411812961443207e-01,4.575984413453650368e-01
3.560000000000000000e+02,5.742411812961443207e-01,4.573492047215385603e-01
3.570000000000000000e+02,5.742411812961443207e-01,4.574738230334518541e-01
3.580000000000000000e+02,5.740542538282745744e-01,4.577230596572782750e-01
3.590000000000000000e+02,5.740542538282745744e-01,4.582215329049311170e-01
3.600000000000000000e+02,5.741477175622093920e-01,4.584707695287575935e-01
3.610000000000000000e+02,5.743346450300792494e-01,4.588446244644972527e-01
3.620000000000000000e+02,5.742411812961443207e-01,4.584707695287575935e-01
3.630000000000000000e+02,5.741477175622093920e-01,4.583461512168443552e-01
3.640000000000000000e+02,5.742411812961443207e-01,4.583461512168443552e-01
3.650000000000000000e+02,5.741477175622093920e-01,4.589692427764104909e-01
3.660000000000000000e+02,5.739607900943396457e-01,4.589692427764104909e-01
3.670000000000000000e+02,5.739607900943396457e-01,4.594677160240633884e-01
3.680000000000000000e+02,5.739607900943396457e-01,4.600908075836295796e-01
3.690000000000000000e+02,5.744281087640141781e-01,4.599661892717163414e-01
3.700000000000000000e+02,5.742411812961443207e-01,4.598415709598031031e-01
3.710000000000000000e+02,5.743346450300792494e-01,4.599661892717163414e-01
3.720000000000000000e+02,5.742411812961443207e-01,4.602154258955428179e-01
3.730000000000000000e+02,5.743346450300792494e-01,4.597169526478898649e-01
3.740000000000000000e+02,5.735869351585999310e-01,4.597169526478898649e-01
3.750000000000000000e+02,5.733065439567951449e-01,4.598415709598031031e-01
3.760000000000000000e+02,5.733065439567951449e-01,4.593430977121502057e-01
3.770000000000000000e+02,5.732130802228602162e-01,4.593430977121502057e-01
3.780000000000000000e+02,5.732130802228602162e-01,4.593430977121502057e-01
3.790000000000000000e+02,5.732130802228602162e-01,4.593430977121502057e-01
3.800000000000000000e+02,5.730261527549903589e-01,4.599661892717163414e-01
3.810000000000000000e+02,5.729326890210554302e-01,4.598415709598031031e-01
3.820000000000000000e+02,5.729326890210554302e-01,4.599661892717163414e-01
3.830000000000000000e+02,5.731196164889253986e-01,4.600908075836295796e-01
3.840000000000000000e+02,5.733065439567951449e-01,4.602154258955428179e-01
3.850000000000000000e+02,5.739607900943396457e-01,4.603400442074559451e-01
3.860000000000000000e+02,5.738673263604047170e-01,4.618354639504147485e-01
3.870000000000000000e+02,5.737738626264696773e-01,4.619600822623279313e-01
