t,x,y
4.100000000000000000e+01,4.782539265449821664e-01,4.275654281742776175e-01
4.200000000000000000e+01,4.782539265449821664e-01,4.269423366147115373e-01
4.300000000000000000e+01,4.782539265449821664e-01,4.278146647981040940e-01
4.400000000000000000e+01,4.784408540128520237e-01,4.279392831100172767e-01
4.500000000000000000e+01,4.782539265449821664e-01,4.279392831100172767e-01
4.600000000000000000e+01,4.783473902789171506e-01,4.284377563576702297e-01
4.700000000000000000e+01,4.781604628110472932e-01,4.283131380457569359e-01
4.800000000000000000e+01,4.783473902789171506e-01,4.283131380457569359e-01
4.900000000000000000e+01,4.781604628110472932e-01,4.278146647981040940e-01
5.000000000000000000e+01,4.779735353431774358e-01,4.273161915504511410e-01
5.100000000000000000e+01,4.779735353431774358e-01,4.274408098623643792e-01
5.200000000000000000e+01,4.779735353431774358e-01,4.276900464861908002e-01
5.300000000000000000e+01,4.783473902789171506e-01,4.270669549266246645e-01
5.400000000000000000e+01,4.784408540128520237e-01,4.268177183027982990e-01
5.500000000000000000e+01,4.786277814807218811e-01,4.265684816789718226e-01
5.600000000000000000e+01,4.783473902789171506e-01,4.255715351836659721e-01
5.700000000000000000e+01,4.783473902789171506e-01,4.256961534955792659e-01
5.800000000000000000e+01,4.784408540128520237e-01,4.258207718074924486e-01
5.900000000000000000e+01,4.788147089485916830e-01,4.255715351836659721e-01
6.000000000000000000e+01,4.785343177467869524e-01,4.264438633670585843e-01
6.100000000000000000e+01,4.789081726825266117e-01,4.259453901194056868e-01
6.200000000000000000e+01,4.790016364164615403e-01,4.270669549266246645e-01
6.300000000000000000e+01,4.790951001503964690e-01,4.274408098623643792e-01
6.400000000000000000e+01,4.790951001503964690e-01,4.273161915504511410e-01
6.500000000000000000e+01,4.792820276182662709e-01,4.271915732385379028e-01
6.600000000000000000e+01,4.793754913522011996e-01,4.265684816789718226e-01
6.700000000000000000e+01,4.793754913522011996e-01,4.264438633670585843e-01
6.800000000000000000e+01,4.793754913522011996e-01,4.264438633670585843e-01
6.900000000000000000e+01,4.796558825540060411e-01,4.263192450551454016e-01
7.000000000000000000e+01,4.791885638843314532e-01,4.268177183027982990e-01
7.100000000000000000e+01,4.793754913522011996e-01,4.273161915504511410e-01
7.200000000000000000e+01,4.796558825540060411e-01,4.284377563576702297e-01
7.300000000000000000e+01,4.796558825540060411e-01,4.284377563576702297e-01
7.400000000000000000e+01,4.794689550861361282e-01,4.283131380457569359e-01
7.500000000000000000e+01,4.793754913522011996e-01,4.280639014219305150e-01
7.600000000000000000e+01,4.794689550861361282e-01,4.271915732385379028e-01
7.700000000000000000e+01,4.793754913522011996e-01,4.273161915504511410e-01
7.800000000000000000e+01,4.792820276182662709e-01,4.271915732385379028e-01
7.900000000000000000e+01,4.792820276182662709e-01,4.275654281742776175e-01
8.000000000000000000e+01,4.791885638843314532e-01,4.274408098623643792e-01
8.100000000000000000e+01,4.788147089485916830e-01,4.275654281742776175e-01
8.200000000000000000e+01,4.783473902789171506e-01,4.273161915504511410e-01
8.300000000000000000e+01,4.783473902789171506e-01,4.269423366147115373e-01
8.400000000000000000e+01,4.783473902789171506e-01,4.274408098623643792e-01
8.500000000000000000e+01,4.784408540128520237e-01,4.279392831100172767e-01
8.600000000000000000e+01,4.785343177467869524e-01,4.283131380457569359e-01
8.700000000000000000e+01,4.786277814807218811e-01,4.283131380457569359e-01
8.800000000000000000e+01,4.786277814807218811e-01,4.280639014219305150e-01
8.900000000000000000e+01,4.787212452146568098e-01,4.278146647981040940e-01
9.000000000000000000e+01,4.793754913522011996e-01,4.271915732385379028e-01
9.100000000000000000e+01,4.794689550861361282e-01,4.270669549266246645e-01
9.200000000000000000e+01,4.795624188200711124e-01,4.270669549266246645e-01
9.300000000000000000e+01,4.802166649576154467e-01,4.270669549266246645e-01
9.400000000000000000e+01,4.800297374897457003e-01,4.270669549266246645e-01
9.500000000000000000e+01,4.798428100218757875e-01,4.274408098623643792e-01
9.600000000000000000e+01,4.787212452146568098e-01,4.276900464861908002e-01
9.700000000000000000e+01,4.786277814807218811e-01,4.278146647981040940e-01
9.800000000000000000e+01,4.785343177467869524e-01,4.273161915504511410e-01
9.900000000000000000e+01,4.785343177467869524e-01,4.273161915504511410e-01
1.000000000000000000e+02,4.785343177467869524e-01,4.271915732385379028e-01
1.010000000000000000e+02,4.786277814807218811e-01,4.270669549266246645e-01
1.020000000000000000e+02,4.786277814807218811e-01,4.269423366147115373e-01
1.030000000000000000e+02,4.786277814807218811e-01,4.268177183027982990e-01
1.040000000000000000e+02,4.784408540128520237e-01,4.266930999908849498e-01
1.050000000000000000e+02,4.786277814807218811e-01,4.258207718074924486e-01
1.060000000000000000e+02,4.783473902789171506e-01,4.258207718074924486e-01
1.070000000000000000e+02,4.785343177467869524e-01,4.258207718074924486e-01
1.080000000000000000e+02,4.787212452146568098e-01,4.255715351836659721e-01
1.090000000000000000e+02,4.794689550861361282e-01,4.254469168717527339e-01
1.100000000000000000e+02,4.794689550861361282e-01,4.255715351836659721e-01
1.110000000000000000e+02,4.794689550861361282e-01,4.245745886883602327e-01
1.120000000000000000e+02,4.794689550861361282e-01,4.251976802479263129e-01
1.130000000000000000e+02,4.791885638843314532e-01,4.258207718074924486e-01
1.140000000000000000e+02,4.791885638843314532e-01,4.256961534955792659e-01
1.150000000000000000e+02,4.790951001503964690e-01,4.263192450551454016e-01
1.160000000000000000e+02,4.790016364164615403e-01,4.265684816789718226e-01
1.170000000000000000e+02,4.790951001503964690e-01,4.266930999908849498e-01
1.180000000000000000e+02,4.791885638843314532e-01,4.263192450551454016e-01
1.190000000000000000e+02,4.793754913522011996e-01,4.265684816789718226e-01
1.200000000000000000e+02,4.794689550861361282e-01,4.260700084313188696e-01
1.210000000000000000e+02,4.790951001503964690e-01,4.269423366147115373e-01
1.220000000000000000e+02,4.790951001503964690e-01,4.268177183027982990e-01
1.230000000000000000e+02,4.790951001503964690e-01,4.266930999908849498e-01
1.240000000000000000e+02,4.790951001503964690e-01,4.263192450551454016e-01
1.250000000000000000e+02,4.790016364164615403e-01,4.263192450551454016e-01
1.260000000000000000e+02,4.788147089485916830e-01,4.263192450551454016e-01
1.270000000000000000e+02,4.789081726825266117e-01,4.264438633670585843e-01
1.280000000000000000e+02,4.786277814807218811e-01,4.264438633670585843e-01
1.290000000000000000e+02,4.788147089485916830e-01,4.263192450551454016e-01
1.300000000000000000e+02,4.787212452146568098e-01,4.264438633670585843e-01
1.310000000000000000e+02,4.787212452146568098e-01,4.263192450551454016e-01
1.320000000000000000e+02,4.788147089485916830e-01,4.261946267432321633e-01
1.330000000000000000e+02,4.789081726825266117e-01,4.259453901194056868e-01
1.340000000000000000e+02,4.788147089485916830e-01,4.249484436240998364e-01
1.350000000000000000e+02,4.788147089485916830e-01,4.250730619360130746e-01
1.360000000000000000e+02,4.784408540128520237e-01,4.250730619360130746e-01
1.370000000000000000e+02,4.785343177467869524e-01,4.255715351836659721e-01
1.380000000000000000e+02,4.786277814807218811e-01,4.260700084313188696e-01
1.390000000000000000e+02,4.788147089485916830e-01,4.260700084313188696e-01
1.400000000000000000e+02,4.790016364164615403e-01,4.260700084313188696e-01
1.410000000000000000e+02,4.785343177467869524e-01,4.260700084313188696e-01
1.420000000000000000e+02,4.786277814807218811e-01,4.263192450551454016e-01
1.430000000000000000e+02,4.788147089485916830e-01,4.259453901194056868e-01
1.440000000000000000e+02,4.787212452146568098e-01,4.255715351836659721e-01
1.450000000000000000e+02,4.790016364164615403e-01,4.251976802479263129e-01
1.460000000000000000e+02,4.791885638843314532e-01,4.250730619360130746e-01
1.470000000000000000e+02,4.794689550861361282e-01,4.251976802479263129e-01
1.480000000000000000e+02,4.790951001503964690e-01,4.253222985598395511e-01
1.490000000000000000e+02,4.787212452146568098e-01,4.253222985598395511e-01
1.500000000000000000e+02,4.790016364164615403e-01,4.254469168717527339e-01
1.510000000000000000e+02,4.789081726825266117e-01,4.251976802479263129e-01
1.520000000000000000e+02,4.788147089485916830e-01,4.249484436240998364e-01
1.530000000000000000e+02,4.788147089485916830e-01,4.254469168717527339e-01
1.540000000000000000e+02,4.790016364164615403e-01,4.254469168717527339e-01
1.550000000000000000e+02,4.789081726825266117e-01,4.255715351836659721e-01
1.560000000000000000e+02,4.790016364164615403e-01,4.250730619360130746e-01
1.570000000000000000e+02,4.788147089485916830e-01,4.245745886883602327e-01
1.580000000000000000e+02,4.787212452146568098e-01,4.246992070002734709e-01
1.590000000000000000e+02,4.788147089485916830e-01,4.242007337526205180e-01
1.600000000000000000e+02,4.786277814807218811e-01,4.239514971287940415e-01
1.610000000000000000e+02,4.784408540128520237e-01,4.239514971287940415e-01
1.620000000000000000e+02,4.782539265449821664e-01,4.240761154407073352e-01
1.630000000000000000e+02,4.781604628110472932e-01,4.242007337526205180e-01
1.640000000000000000e+02,4.780669990771123645e-01,4.243253520645337562e-01
1.650000000000000000e+02,4.779735353431774358e-01,4.244499703764469944e-01
1.660000000000000000e+02,4.777866078753075785e-01,4.251976802479263129e-01
1.670000000000000000e+02,4.776931441413727053e-01,4.244499703764469944e-01
1.680000000000000000e+02,4.777866078753075785e-01,4.242007337526205180e-01
1.690000000000000000e+02,4.777866078753075785e-01,4.242007337526205180e-01
1.700000000000000000e+02,4.776931441413727053e-01,4.243253520645337562e-01
1.710000000000000000e+02,4.775996804074377766e-01,4.240761154407073352e-01
1.720000000000000000e+02,4.776931441413727053e-01,4.244499703764469944e-01
1.730000000000000000e+02,4.776931441413727053e-01,4.242007337526205180e-01
1.740000000000000000e+02,4.776931441413727053e-01,4.246992070002734709e-01
1.750000000000000000e+02,4.776931441413727053e-01,4.251976802479263129e-01
1.760000000000000000e+02,4.782539265449821664e-01,4.256961534955792659e-01
1.770000000000000000e+02,4.781604628110472932e-01,4.255715351836659721e-01
1.780000000000000000e+02,4.782539265449821664e-01,4.254469168717527339e-01
1.790000000000000000e+02,4.778800716092425072e-01,4.254469168717527339e-01
1.800000000000000000e+02,4.780669990771123645e-01,4.254469168717527339e-01
1.810000000000000000e+02,4.779735353431774358e-01,4.259453901194056868e-01
1.820000000000000000e+02,4.779735353431774358e-01,4.256961534955792659e-01
1.830000000000000000e+02,4.779735353431774358e-01,4.253222985598395511e-01
1.840000000000000000e+02,4.775062166735027924e-01,4.256961534955792659e-01
1.850000000000000000e+02,4.774127529395679193e-01,4.259453901194056868e-01
1.860000000000000000e+02,4.775062166735027924e-01,4.255715351836659721e-01
1.870000000000000000e+02,4.775062166735027924e-01,4.254469168717527339e-01
1.880000000000000000e+02,4.776931441413727053e-01,4.253222985598395511e-01
1.890000000000000000e+02,4.778800716092425072e-01,4.251976802479263129e-01
1.900000000000000000e+02,4.781604628110472932e-01,4.253222985598395511e-01
1.910000000000000000e+02,4.784408540128520237e-01,4.253222985598395511e-01
1.920000000000000000e+02,4.783473902789171506e-01,4.250730619360130746e-01
1.930000000000000000e+02,4.781604628110472932e-01,4.256961534955792659e-01
1.940000000000000000e+02,4.770388980038282045e-01,4.264438633670585843e-01
1.950000000000000000e+02,4.759173331966092269e-01,4.264438633670585843e-01
1.960000000000000000e+02,4.728330299767568579e-01,4.266930999908849498e-01
1.970000000000000000e+02,4.701225816926442036e-01,4.246992070002734709e-01
1.980000000000000000e+02,4.637670477850696638e-01,4.229545506334882465e-01
1.990000000000000000e+02,4.565703402720809323e-01,4.225806956977486428e-01
2.000000000000000000e+02,4.477847492821985242e-01,4.223314590739220553e-01
2.010000000000000000e+02,4.382514484208366867e-01,4.174713449093063189e-01
2.020000000000000000e+02,4.282508288898003168e-01,4.126112307446905270e-01
2.030000000000000000e+02,4.175024994872846285e-01,4.067541700847688291e-01
2.040000000000000000e+02,4.090907634331418796e-01,4.033894756631117851e-01
2.050000000000000000e+02,4.008659548468689882e-01,3.970339417555373007e-01
2.060000000000000000e+02,3.890895243710691398e-01,3.916753543432685558e-01
2.070000000000000000e+02,3.813320344544708362e-01,3.815812710782973127e-01
2.080000000000000000e+02,3.733876170700027308e-01,3.732318441801111830e-01
2.090000000000000000e+02,3.663778370248837457e-01,3.626392876674870425e-01
2.100000000000000000e+02,3.563772174938473758e-01,3.510497846595569960e-01
2.110000000000000000e+02,3.520778857328411005e-01,3.434480676328502402e-01
2.120000000000000000e+02,3.484328001093792704e-01,3.380894802205815508e-01
2.130000000000000000e+02,3.417034112660650713e-01,3.308616181296143988e-01
2.140000000000000000e+02,3.370302245693191368e-01,3.246307025339531527e-01
2.150000000000000000e+02,3.317027917350286459e-01,3.228860461671679838e-01
2.160000000000000000e+02,3.266557501025430521e-01,3.145366192689818541e-01
2.170000000000000000e+02,3.215152447361224741e-01,3.101749783520189596e-01
2.180000000000000000e+02,3.159074207000273082e-01,3.055641008112295887e-01
2.190000000000000000e+02,3.093649593245829665e-01,3.012024598942666942e-01
2.200000000000000000e+02,3.035702078206179988e-01,2.984608570321757304e-01
2.210000000000000000e+02,2.959996453718894971e-01,2.957192541700847666e-01
2.220000000000000000e+02,2.930088058859721123e-01,2.878683005195515343e-01
2.230000000000000000e+02,2.884290829231610509e-01,2.856251709051134680e-01
2.240000000000000000e+02,2.831951138228055442e-01,2.772757440069273382e-01
2.250000000000000000e+02,2.797369556672135715e-01,2.717925382827454106e-01
2.260000000000000000e+02,2.756245513740770980e-01,2.689263171087412085e-01
2.270000000000000000e+02,2.716990745488104819e-01,2.595799437152492839e-01
2.280000000000000000e+02,2.659977867787804429e-01,2.593307070914228074e-01
2.290000000000000000e+02,2.645958307697566236e-01,2.560906309816789461e-01
2.300000000000000000e+02,2.627265560910582720e-01,2.545952112387202537e-01
2.310000000000000000e+02,2.591749342015313151e-01,2.524766999361954256e-01
2.320000000000000000e+02,2.554363848441345564e-01,2.489873872026251156e-01
2.330000000000000000e+02,2.535671101654361492e-01,2.464950209643606005e-01
2.340000000000000000e+02,2.492677784044298461e-01,2.461211660286208858e-01
2.350000000000000000e+02,2.474919674596663954e-01,2.466196392762738110e-01
2.360000000000000000e+02,2.457161565149028892e-01,2.464950209643606005e-01
2.370000000000000000e+02,2.450619103773584717e-01,2.464950209643606005e-01
2.380000000000000000e+02,2.444076642398140264e-01,2.466196392762738110e-01
2.390000000000000000e+02,2.446880554416188125e-01,2.464950209643606005e-01
2.400000000000000000e+02,2.449684466434235708e-01,2.463704026524473345e-01
2.410000000000000000e+02,2.456226927809679883e-01,2.468688759001002320e-01
2.420000000000000000e+02,2.459965477167076475e-01,2.473673491477531572e-01
2.430000000000000000e+02,2.460900114506426040e-01,2.486135322668854009e-01
2.440000000000000000e+02,2.477723586614711537e-01,2.496104787621912235e-01
2.450000000000000000e+02,2.487069960008203573e-01,2.507320435694102012e-01
2.460000000000000000e+02,2.496416333401695331e-01,2.508566618813234950e-01
2.470000000000000000e+02,2.492677784044298461e-01,2.511058985051499159e-01
2.480000000000000000e+02,2.494547058722996480e-01,2.516043717528028689e-01
2.490000000000000000e+02,2.488939234686901869e-01,2.518536083766292899e-01
2.500000000000000000e+02,2.483331410650806426e-01,2.519782266885424726e-01
2.510000000000000000e+02,2.478658223954060547e-01,2.519782266885424726e-01
2.520000000000000000e+02,2.473985037257314390e-01,2.521028450004557109e-01
2.530000000000000000e+02,2.461834751845774771e-01,2.526013182481086083e-01
2.540000000000000000e+02,2.453423015791632300e-01,2.524766999361954256e-01
2.550000000000000000e+02,2.445945917076838561e-01,2.522274633123689491e-01
2.560000000000000000e+02,2.444076642398140264e-01,2.524766999361954256e-01
2.570000000000000000e+02,2.442207367719442246e-01,2.521028450004557109e-01
2.580000000000000000e+02,2.429122444968553063e-01,2.523520816242821874e-01
2.590000000000000000e+02,2.416972159557013999e-01,2.519782266885424726e-01
2.600000000000000000e+02,2.402017962127426798e-01,2.516043717528028689e-01
2.610000000000000000e+02,2.400148687448728502e-01,2.514797534408896307e-01
2.620000000000000000e+02,2.399214050109378937e-01,2.514797534408896307e-01
2.630000000000000000e+02,2.397344775430680641e-01,2.516043717528028689e-01
2.640000000000000000e+02,2.396410138091331354e-01,2.506074252574970185e-01
2.650000000000000000e+02,2.392671588733934762e-01,2.508566618813234950e-01
2.660000000000000000e+02,2.390802314055236466e-01,2.512305168170631542e-01
2.670000000000000000e+02,2.390802314055236466e-01,2.509812801932366777e-01
2.680000000000000000e+02,2.391736951394585753e-01,2.513551351289763924e-01
2.690000000000000000e+02,2.390802314055236466e-01,2.517289900647160517e-01
2.700000000000000000e+02,2.392671588733934762e-01,2.517289900647160517e-01
2.710000000000000000e+02,2.392671588733934762e-01,2.517289900647160517e-01
2.720000000000000000e+02,2.391736951394585753e-01,2.532244098076747441e-01
2.730000000000000000e+02,2.396410138091331354e-01,2.534736464315012205e-01
2.740000000000000000e+02,2.387998402037188883e-01,2.538475013672408798e-01
2.750000000000000000e+02,2.389867676715887179e-01,2.540967379910673563e-01
2.760000000000000000e+02,2.389867676715887179e-01,2.543459746148937772e-01
2.770000000000000000e+02,2.389867676715887179e-01,2.548444478625467302e-01
2.780000000000000000e+02,2.391736951394585753e-01,2.549690661744599129e-01
2.790000000000000000e+02,2.393606226073284049e-01,2.549690661744599129e-01
2.800000000000000000e+02,2.396410138091331354e-01,2.554675394221128104e-01
2.810000000000000000e+02,2.396410138091331354e-01,2.554675394221128104e-01
2.820000000000000000e+02,2.396410138091331354e-01,2.552183027982863894e-01
2.830000000000000000e+02,2.397344775430680641e-01,2.555921577340260487e-01
2.840000000000000000e+02,2.398279412770030206e-01,2.558413943578525251e-01
2.850000000000000000e+02,2.397344775430680641e-01,2.558413943578525251e-01
2.860000000000000000e+02,2.397344775430680641e-01,2.558413943578525251e-01
2.870000000000000000e+02,2.398279412770030206e-01,2.560906309816789461e-01
2.880000000000000000e+02,2.399214050109378937e-01,2.555921577340260487e-01
2.890000000000000000e+02,2.398279412770030206e-01,2.564644859174186609e-01
2.900000000000000000e+02,2.399214050109378937e-01,2.565891042293318436e-01
2.910000000000000000e+02,2.396410138091331354e-01,2.564644859174186609e-01
2.920000000000000000e+02,2.396410138091331354e-01,2.568383408531583201e-01
2.930000000000000000e+02,2.394540863412633058e-01,2.569629591650715028e-01
2.940000000000000000e+02,2.399214050109378937e-01,2.569629591650715028e-01
2.950000000000000000e+02,2.394540863412633058e-01,2.567137225412450818e-01
2.960000000000000000e+02,2.395475500751982345e-01,2.564644859174186609e-01
2.970000000000000000e+02,2.393606226073284049e-01,2.560906309816789461e-01
2.980000000000000000e+02,2.391736951394585753e-01,2.559660126697657634e-01
2.990000000000000000e+02,2.393606226073284049e-01,2.558413943578525251e-01
3.000000000000000000e+02,2.396410138091331354e-01,2.550936844863731512e-01
3.010000000000000000e+02,2.393606226073284049e-01,2.558413943578525251e-01
3.020000000000000000e+02,2.395475500751982345e-01,2.552183027982863894e-01
3.030000000000000000e+02,2.388933039376537892e-01,2.545952112387202537e-01
3.040000000000000000e+02,2.387063764697839596e-01,2.550936844863731512e-01
3.050000000000000000e+02,2.387063764697839596e-01,2.548444478625467302e-01
3.060000000000000000e+02,2.383325215340442726e-01,2.549690661744599129e-01
3.070000000000000000e+02,2.383325215340442726e-01,2.550936844863731512e-01
3.080000000000000000e+02,2.379586665983046134e-01,2.550936844863731512e-01
3.090000000000000000e+02,2.374913479286299978e-01,2.558413943578525251e-01
3.100000000000000000e+02,2.372109567268252672e-01,2.564644859174186609e-01
3.110000000000000000e+02,2.375848116625649264e-01,2.554675394221128104e-01
3.120000000000000000e+02,2.373044204607601682e-01,2.554675394221128104e-01
3.130000000000000000e+02,2.378652028643696847e-01,2.554675394221128104e-01
3.140000000000000000e+02,2.378652028643696847e-01,2.550936844863731512e-01
3.150000000000000000e+02,2.379586665983046134e-01,2.547198295506334920e-01
3.160000000000000000e+02,2.376782753964998551e-01,2.549690661744599129e-01
3.170000000000000000e+02,2.377717391304347838e-01,2.550936844863731512e-01
3.180000000000000000e+02,2.377717391304347838e-01,2.552183027982863894e-01
3.190000000000000000e+02,2.377717391304347838e-01,2.548444478625467302e-01
3.200000000000000000e+02,2.377717391304347838e-01,2.548444478625467302e-01
3.210000000000000000e+02,2.377717391304347838e-01,2.549690661744599129e-01
3.220000000000000000e+02,2.376782753964998551e-01,2.552183027982863894e-01
3.230000000000000000e+02,2.375848116625649264e-01,2.552183027982863894e-01
3.240000000000000000e+02,2.375848116625649264e-01,2.552183027982863894e-01
3.250000000000000000e+02,2.375848116625649264e-01,2.555921577340260487e-01
3.260000000000000000e+02,2.375848116625649264e-01,2.554675394221128104e-01
3.270000000000000000e+02,2.373978841946950968e-01,2.552183027982863894e-01
3.280000000000000000e+02,2.371174929928903108e-01,2.554675394221128104e-01
3.290000000000000000e+02,2.368371017910855802e-01,2.555921577340260487e-01
3.300000000000000000e+02,2.370240292589554099e-01,2.555921577340260487e-01
3.310000000000000000e+02,2.371174929928903108e-01,2.562152492935921844e-01
3.320000000000000000e+02,2.372109567268252672e-01,2.559660126697657634e-01
3.330000000000000000e+02,2.370240292589554099e-01,2.564644859174186609e-01
3.340000000000000000e+02,2.368371017910855802e-01,2.560906309816789461e-01
3.350000000000000000e+02,2.369305655250204812e-01,2.562152492935921844e-01
3.360000000000000000e+02,2.368371017910855802e-01,2.564644859174186609e-01
3.370000000000000000e+02,2.369305655250204812e-01,2.564644859174186609e-01
3.380000000000000000e+02,2.370240292589554099e-01,2.562152492935921844e-01
3.390000000000000000e+02,2.365567105892808220e-01,2.572121957888979793e-01
3.400000000000000000e+02,2.366501743232157229e-01,2.580845239722905915e-01
3.410000000000000000e+02,2.367436380571506516e-01,2.577106690365508768e-01
3.420000000000000000e+02,2.373044204607601682e-01,2.574614324127244003e-01
3.430000000000000000e+02,2.367436380571506516e-01,2.574614324127244003e-01
3.440000000000000000e+02,2.364632468553458933e-01,2.574614324127244003e-01
3.450000000000000000e+02,2.362763193874760637e-01,2.575860507246376385e-01
3.460000000000000000e+02,2.363697831214109923e-01,2.578352873484641150e-01
3.470000000000000000e+02,2.364632468553458933e-01,2.572121957888979793e-01
3.480000000000000000e+02,2.364632468553458933e-01,2.565891042293318436e-01
3.490000000000000000e+02,2.364632468553458933e-01,2.567137225412450818e-01
3.500000000000000000e+02,2.362763193874760637e-01,2.568383408531583201e-01
3.510000000000000000e+02,2.361828556535411350e-01,2.568383408531583201e-01
3.520000000000000000e+02,2.359024644517363767e-01,2.568383408531583201e-01
3.530000000000000000e+02,2.357155369838665193e-01,2.568383408531583201e-01
3.540000000000000000e+02,2.358090007178014758e-01,2.563398676055053671e-01
3.550000000000000000e+02,2.355286095159966897e-01,2.564644859174186609e-01
3.560000000000000000e+02,2.352482183141919314e-01,2.565891042293318436e-01
3.570000000000000000e+02,2.358090007178014758e-01,2.570875774769847966e-01
3.580000000000000000e+02,2.359959281856713054e-01,2.575860507246376385e-01
3.590000000000000000e+02,2.360893919196062063e-01,2.582091422842037742e-01
3.600000000000000000e+02,2.360893919196062063e-01,2.582091422842037742e-01
3.610000000000000000e+02,2.361828556535411350e-01,2.583337605961170680e-01
3.620000000000000000e+02,2.360893919196062063e-01,2.582091422842037742e-01
3.630000000000000000e+02,2.359024644517363767e-01,2.580845239722905915e-01
3.640000000000000000e+02,2.359024644517363767e-01,2.577106690365508768e-01
3.650000000000000000e+02,2.360893919196062063e-01,2.570875774769847966e-01
3.660000000000000000e+02,2.361828556535411350e-01,2.570875774769847966e-01
3.670000000000000000e+02,2.361828556535411350e-01,2.574614324127244003e-01
3.680000000000000000e+02,2.364632468553458933e-01,2.579599056603773533e-01
3.690000000000000000e+02,2.363697831214109923e-01,2.574614324127244003e-01
3.700000000000000000e+02,2.361828556535411350e-01,2.575860507246376385e-01
3.710000000000000000e+02,2.357155369838665193e-01,2.575860507246376385e-01
3.720000000000000000e+02,2.359024644517363767e-01,2.583337605961170680e-01
3.730000000000000000e+02,2.358090007178014758e-01,2.580845239722905915e-01
3.740000000000000000e+02,2.356220732499316184e-01,2.582091422842037742e-01
3.750000000000000000e+02,2.355286095159966897e-01,2.583337605961170680e-01
3.760000000000000000e+02,2.353416820481268878e-01,2.582091422842037742e-01
3.770000000000000000e+02,2.358090007178014758e-01,2.588322338437699099e-01
3.780000000000000000e+02,2.356220732499316184e-01,2.584583789080302507e-01
3.790000000000000000e+02,2.354351457820617888e-01,2.587076155318566717e-01
3.800000000000000000e+02,2.351547545802570305e-01,2.582091422842037742e-01
3.810000000000000000e+02,2.349678271123872009e-01,2.589568521556831482e-01
3.820000000000000000e+02,2.351547545802570305e-01,2.588322338437699099e-01
3.830000000000000000e+02,2.347808996445173435e-01,2.587076155318566717e-01
3.840000000000000000e+02,2.351547545802570305e-01,2.583337605961170680e-01
3.850000000000000000e+02,2.355286095159966897e-01,2.584583789080302507e-01
3.860000000000000000e+02,2.353416820481268878e-01,2.584583789080302507e-01
3.870000000000000000e+02,2.355286095159966897e-01,2.585829972199434335e-01
